study_id,run_id,pair_name,grid_index,x_parameter,x_index,x_value,y_parameter,y_index,y_value,family,family_role,trial_id,status,failure_code,failure_message,nominal_beta_prime,nominal_theta,nominal_gamma,nominal_m0,nominal_n_instances,nominal_beta_spread,applied_beta_prime,applied_theta,applied_gamma,applied_m0,applied_n_instances,applied_beta_spread,Nvirt,geometry_mode,morphology_scheme,morphology_weights_mode,morphology_seed,trial_seed,input_signal_seed,mask_seed,MC,KR,GR,CQ,runtime_seconds,started_at_utc,finished_at_utc
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,16,gamma,4,0.15250000000000002,beta_prime,1,20.0,uniform,baseline,gamma__beta_prime_grid_16_uniform,completed,,,20.0,0.2,0.15250000000000002,0.01,5,3.0,20.0,0.2,0.15250000000000002,0.01,,,100,uniform,,,,2835750687,3335461984,2390238070,5.592732450389465,85.0,64.0,21.0,94.11895499983802,2026-03-15T17:20:30Z,2026-03-15T17:22:04Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,16,gamma,4,0.15250000000000002,beta_prime,1,20.0,heterogeneous,candidate,gamma__beta_prime_grid_16_heterogeneous,completed,,,20.0,0.2,0.15250000000000002,0.01,5,3.0,20.0,0.2,0.15250000000000002,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,2835750687,3335461984,2390238070,3.782015179924399,75.0,57.0,18.0,138.1615776999388,2026-03-15T17:22:04Z,2026-03-15T17:24:22Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,17,gamma,4,0.15250000000000002,beta_prime,2,27.5,uniform,baseline,gamma__beta_prime_grid_17_uniform,completed,,,27.5,0.2,0.15250000000000002,0.01,5,3.0,27.5,0.2,0.15250000000000002,0.01,,,100,uniform,,,,1581587163,3192496834,1238717762,0.6802807677047138,34.0,42.0,-8.0,94.25845109997317,2026-03-15T17:24:22Z,2026-03-15T17:25:56Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,17,gamma,4,0.15250000000000002,beta_prime,2,27.5,heterogeneous,candidate,gamma__beta_prime_grid_17_heterogeneous,completed,,,27.5,0.2,0.15250000000000002,0.01,5,3.0,27.5,0.2,0.15250000000000002,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,1581587163,3192496834,1238717762,0.18715434951599585,11.0,18.0,-7.0,138.39610100002028,2026-03-15T17:25:56Z,2026-03-15T17:28:14Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,18,gamma,4,0.15250000000000002,beta_prime,3,35.0,uniform,baseline,gamma__beta_prime_grid_18_uniform,completed,,,35.0,0.2,0.15250000000000002,0.01,5,3.0,35.0,0.2,0.15250000000000002,0.01,,,100,uniform,,,,1895244887,1831987477,3273327923,0.0,30.0,23.0,7.0,93.5844008999411,2026-03-15T17:28:14Z,2026-03-15T17:29:48Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,18,gamma,4,0.15250000000000002,beta_prime,3,35.0,heterogeneous,candidate,gamma__beta_prime_grid_18_heterogeneous,completed,,,35.0,0.2,0.15250000000000002,0.01,5,3.0,35.0,0.2,0.15250000000000002,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,1895244887,1831987477,3273327923,0.10784022698368971,16.0,27.0,-11.0,137.11211999994703,2026-03-15T17:29:48Z,2026-03-15T17:32:05Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,19,gamma,4,0.15250000000000002,beta_prime,4,42.5,uniform,baseline,gamma__beta_prime_grid_19_uniform,completed,,,42.5,0.2,0.15250000000000002,0.01,5,3.0,42.5,0.2,0.15250000000000002,0.01,,,100,uniform,,,,3214643057,413097942,1713521914,0.0,35.0,19.0,16.0,93.86008659983054,2026-03-15T17:32:05Z,2026-03-15T17:33:39Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,19,gamma,4,0.15250000000000002,beta_prime,4,42.5,heterogeneous,candidate,gamma__beta_prime_grid_19_heterogeneous,completed,,,42.5,0.2,0.15250000000000002,0.01,5,3.0,42.5,0.2,0.15250000000000002,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,3214643057,413097942,1713521914,0.0,66.0,31.0,35.0,139.00250290008262,2026-03-15T17:33:39Z,2026-03-15T17:35:58Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,20,gamma,4,0.15250000000000002,beta_prime,5,50.0,uniform,baseline,gamma__beta_prime_grid_20_uniform,completed,,,50.0,0.2,0.15250000000000002,0.01,5,3.0,50.0,0.2,0.15250000000000002,0.01,,,100,uniform,,,,754826404,3914237952,609773082,0.22218332715999595,43.0,21.0,22.0,93.5496594000142,2026-03-15T17:35:58Z,2026-03-15T17:37:32Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,20,gamma,4,0.15250000000000002,beta_prime,5,50.0,heterogeneous,candidate,gamma__beta_prime_grid_20_heterogeneous,completed,,,50.0,0.2,0.15250000000000002,0.01,5,3.0,50.0,0.2,0.15250000000000002,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,754826404,3914237952,609773082,0.128941145391008,36.0,50.0,-14.0,137.82050800020806,2026-03-15T17:37:32Z,2026-03-15T17:39:49Z
