number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
35,COMPLETE,"[77.0, 6.124264555428954]",2025-10-07T02:08:28.060095,2025-10-07T02:16:33.503766,485.443671,0.05200292070788997,0.16976193414520765,0.008,50.0
36,COMPLETE,"[126.0, 5.428879471180853]",2025-10-07T02:16:33.513774,2025-10-07T02:24:38.360330,484.846556,0.04748888142046584,0.1947127271177508,0.002610519279427718,50.0
37,COMPLETE,"[107.0, 3.493635052215814]",2025-10-07T02:24:38.371340,2025-10-07T02:32:44.235992,485.864652,0.027404385560450644,0.01,0.0044428887522309085,50.0
38,COMPLETE,"[10.0, 0.0]",2025-10-07T02:32:44.247002,2025-10-07T02:40:53.272872,489.02587,0.3865592234969997,0.01,0.001,50.0
39,COMPLETE,"[109.0, 5.636241410157725]",2025-10-07T02:40:53.283882,2025-10-07T02:48:59.462252,486.17837,0.04886107019278124,0.1947556135494564,0.0031663848810429837,50.0
40,COMPLETE,"[78.0, 6.247576978871504]",2025-10-07T02:48:59.473262,2025-10-07T02:57:04.744073,485.270811,0.052754481971954335,0.13617071257378752,0.008,50.0
41,COMPLETE,"[113.0, 5.951119467052435]",2025-10-07T02:57:04.754082,2025-10-07T03:05:09.771646,485.017564,0.04943747567992944,0.09086229884548895,0.006444011838462172,50.0
42,COMPLETE,"[37.0, 5.243167344874211]",2025-10-07T03:05:09.782655,2025-10-07T03:13:14.832975,485.05032,0.06181829797367539,0.13647017769492206,0.008,50.0
43,COMPLETE,"[118.0, 5.6827627767095805]",2025-10-07T03:13:14.842984,2025-10-07T03:21:19.422310,484.579326,0.04134513286356482,0.11285271994580534,0.006831098831284509,50.0
44,COMPLETE,"[98.0, 5.876260427504889]",2025-10-07T03:21:19.432318,2025-10-07T03:29:24.309483,484.877165,0.04755022555245173,0.16382564575744218,0.007099410336032855,50.0
45,COMPLETE,"[96.0, 5.902481447373265]",2025-10-07T03:29:24.320493,2025-10-07T03:37:28.582106,484.261613,0.04798121606404989,0.16208710262487677,0.007071936360020681,50.0
46,COMPLETE,"[3.0, 0.32210719842761437]",2025-10-07T03:37:28.592115,2025-10-07T03:45:33.655447,485.063332,0.5,0.6,0.001,50.0
47,COMPLETE,"[98.0, 5.884584014868988]",2025-10-07T03:45:33.665455,2025-10-07T03:53:38.727727,485.062272,0.04814805194429369,0.16306163498886894,0.007071831553062499,50.0
48,COMPLETE,"[99.0, 5.85077734022799]",2025-10-07T03:53:38.737736,2025-10-07T04:01:43.527468,484.789732,0.04835455536310879,0.16048059090447647,0.007106603813351396,50.0
49,COMPLETE,"[97.0, 5.857014071996978]",2025-10-07T04:01:43.537478,2025-10-07T04:09:51.413491,487.876013,0.0485648253360303,0.1581310387179825,0.007165032824749176,50.0
50,COMPLETE,"[71.0, 0.9431514361145753]",2025-10-07T04:09:51.424501,2025-10-07T04:17:56.842560,485.418059,0.19071813883759467,0.01,0.008,50.0
51,COMPLETE,"[95.0, 5.867140498795266]",2025-10-07T04:17:56.853570,2025-10-07T04:26:02.207491,485.353921,0.048682796364114454,0.15781921164996596,0.007221135192569166,50.0
52,COMPLETE,"[18.0, 0.7946694897168007]",2025-10-07T04:26:02.217499,2025-10-07T04:34:07.100973,484.883474,0.23740085472120498,0.01,0.008,50.0
53,COMPLETE,"[125.0, 5.4153653614018715]",2025-10-07T04:34:07.110982,2025-10-07T04:42:12.652313,485.541331,0.04650336466010464,0.19072971573600989,0.002488744992393689,50.0
54,COMPLETE,"[92.0, 5.901991023705468]",2025-10-07T04:42:12.662322,2025-10-07T04:50:17.864370,485.202048,0.048714827069837076,0.15567224464970095,0.007342986563074485,50.0
55,COMPLETE,"[23.0, 0.0]",2025-10-07T04:50:17.875380,2025-10-07T04:58:22.902761,485.027381,0.16800957738431105,0.6,0.001,50.0
56,COMPLETE,"[126.0, 5.453120203979518]",2025-10-07T04:58:22.913770,2025-10-07T05:06:28.472311,485.558541,0.04655587575745055,0.1942178156338152,0.002459722920042938,50.0
57,COMPLETE,"[99.0, 5.920261347696243]",2025-10-07T05:06:28.484321,2025-10-07T05:14:34.032459,485.548138,0.048801106067467154,0.1507586317617992,0.007394812256396242,50.0
58,COMPLETE,"[130.0, 5.9354613935548866]",2025-10-07T05:14:34.042467,2025-10-07T05:22:39.175369,485.132902,0.04651745472045027,0.05396305946863522,0.008,50.0
59,COMPLETE,"[158.0, 5.34021393306336]",2025-10-07T05:22:39.185378,2025-10-07T05:30:43.732247,484.546869,0.04162846938594834,0.08071519776745242,0.0028614046355578395,50.0
60,COMPLETE,"[140.0, 4.38745597407215]",2025-10-07T05:30:43.742255,2025-10-07T05:38:48.946539,485.204284,0.029597224754396915,0.3268609055760754,0.0011091046347246004,50.0
61,COMPLETE,"[158.0, 5.394908169806628]",2025-10-07T05:38:48.956547,2025-10-07T05:46:54.471496,485.514949,0.046306596770929895,0.06024190411440049,0.00281179301457726,50.0
62,COMPLETE,"[128.0, 3.5894463915631514]",2025-10-07T05:46:54.482504,2025-10-07T05:54:59.889142,485.406638,0.03298289190563033,0.01,0.008,50.0
63,COMPLETE,"[23.0, 3.0423978301286154]",2025-10-07T05:54:59.900152,2025-10-07T06:03:05.754188,485.854036,0.06268446782162454,0.6,0.008,50.0
64,COMPLETE,"[3.0, 0.0]",2025-10-07T06:03:05.765198,2025-10-07T06:11:11.149816,485.384618,0.3006026355629339,0.6,0.001,50.0
65,COMPLETE,"[108.0, 6.020014687355964]",2025-10-07T06:11:11.159824,2025-10-07T06:19:16.619834,485.46001,0.049094082160695544,0.08967224937945649,0.008,50.0
66,COMPLETE,"[124.0, 4.798931686584767]",2025-10-07T06:19:16.630845,2025-10-07T06:27:21.642127,485.011282,0.03380775701158012,0.3794248768290282,0.0030620096494067346,50.0
67,COMPLETE,"[123.0, 3.609166755666915]",2025-10-07T06:27:21.652136,2025-10-07T06:35:26.583349,484.931213,0.025998866410137513,0.6,0.001,50.0
68,COMPLETE,"[6.0, 0.8772647953561451]",2025-10-07T06:35:26.594359,2025-10-07T06:43:32.366532,485.772173,0.3442513701787496,0.01,0.008,50.0
69,COMPLETE,"[155.0, 5.604967115487752]",2025-10-07T06:43:32.376540,2025-10-07T06:51:38.375964,485.999424,0.046725092720290295,0.08715919067089418,0.0029985974037959333,50.0
70,COMPLETE,"[12.0, 1.9980788614145129]",2025-10-07T06:51:38.386973,2025-10-07T06:59:43.159044,484.772071,0.17313995224201426,0.01,0.001,50.0
71,COMPLETE,"[2.0, 0.0]",2025-10-07T06:59:43.170053,2025-10-07T07:07:48.002500,484.832447,0.40789520452586103,0.6,0.001,50.0
72,COMPLETE,"[7.0, 0.0]",2025-10-07T07:07:48.013510,2025-10-07T07:15:52.847635,484.834125,0.5,0.01,0.001,50.0
73,COMPLETE,"[158.0, 5.417270384626327]",2025-10-07T07:15:52.858645,2025-10-07T07:23:58.712318,485.853673,0.04397216806719055,0.07485811488678533,0.0025277191481214,50.0
74,COMPLETE,"[24.0, 0.0]",2025-10-07T07:23:58.723327,2025-10-07T07:32:05.406743,486.683416,0.14034555275893523,0.6,0.008,50.0
75,COMPLETE,"[106.0, 6.142660410910601]",2025-10-07T07:32:05.416752,2025-10-07T07:40:11.471797,486.055045,0.04936080768315275,0.0931214015817631,0.008,50.0
76,COMPLETE,"[158.0, 4.940799109523894]",2025-10-07T07:40:11.482807,2025-10-07T07:48:17.953445,486.470638,0.044475976409174375,0.04085014227975576,0.003167892544372806,50.0
77,COMPLETE,"[144.0, 5.716152402180269]",2025-10-07T07:48:17.964455,2025-10-07T07:56:23.711936,485.747481,0.04633134194643775,0.09156670137468563,0.003533905531307255,50.0
78,COMPLETE,"[144.0, 5.356024792559387]",2025-10-07T07:56:23.721945,2025-10-07T08:04:30.277608,486.555663,0.04463438515899961,0.06344468886947806,0.0026505107259538734,50.0
79,COMPLETE,"[116.0, 5.928274863703449]",2025-10-07T08:04:30.288618,2025-10-07T08:12:37.590949,487.302331,0.04576041149641477,0.08462654555162516,0.007943431770556855,50.0
80,COMPLETE,"[102.0, 3.2199578870027294]",2025-10-07T08:12:37.600958,2025-10-07T08:20:44.473905,486.872947,0.044041109957718996,0.01,0.003776943437207386,50.0
81,COMPLETE,"[129.0, 4.372626146617458]",2025-10-07T08:20:44.485917,2025-10-07T08:28:51.212733,486.726816,0.0284435260898862,0.1789577245090462,0.001,50.0
82,COMPLETE,"[152.0, 5.246909407368021]",2025-10-07T08:28:51.223742,2025-10-07T08:36:58.271845,487.048103,0.03759448020818007,0.05739470201698888,0.004232287069000843,50.0
83,COMPLETE,"[146.0, 4.9911428212984905]",2025-10-07T08:36:58.281854,2025-10-07T08:45:05.195839,486.913985,0.04118026342162361,0.09594740723957366,0.001,50.0
84,COMPLETE,"[147.0, 4.727424144800352]",2025-10-07T08:45:05.208850,2025-10-07T08:53:12.031752,486.822902,0.03779729811522407,0.2740462558275615,0.001,50.0
85,COMPLETE,"[6.0, 0.7995371507949423]",2025-10-07T08:53:12.043763,2025-10-07T09:01:18.392242,486.348479,0.3617428744299339,0.2844008062803955,0.001,50.0
86,COMPLETE,"[7.0, 0.0]",2025-10-07T09:01:18.403252,2025-10-07T09:09:24.853821,486.450569,0.20655506459128362,0.21422025722742777,0.008,50.0
87,COMPLETE,"[8.0, 1.3086643706367802]",2025-10-07T09:09:24.864831,2025-10-07T09:17:30.942067,486.077236,0.5,0.2819891651236767,0.008,50.0
88,COMPLETE,"[156.0, 5.426239043472581]",2025-10-07T09:17:30.954077,2025-10-07T09:25:37.203468,486.249391,0.04024601550269708,0.06593471999568011,0.0034055534782996082,50.0
89,COMPLETE,"[143.0, 4.146218530551099]",2025-10-07T09:25:37.213477,2025-10-07T09:33:43.835199,486.621722,0.035687055084532245,0.5167576928503552,0.001,50.0
90,COMPLETE,"[134.0, 4.089366498324838]",2025-10-07T09:33:43.846210,2025-10-07T09:41:49.853383,486.007173,0.03132778737065746,0.42874437009777144,0.001,50.0
91,COMPLETE,"[46.0, 4.315433051479205]",2025-10-07T09:41:49.863391,2025-10-07T09:49:56.194864,486.331473,0.0582887954261862,0.6,0.001,50.0
92,COMPLETE,"[155.0, 5.419593985818493]",2025-10-07T09:49:56.204874,2025-10-07T09:58:02.468267,486.263393,0.03992275694475661,0.07930574893593755,0.0031386665188259193,50.0
93,COMPLETE,"[117.0, 5.886924142829244]",2025-10-07T09:58:02.479277,2025-10-07T10:06:09.668035,487.188758,0.045450917226958,0.07590603787763733,0.008,50.0
94,COMPLETE,"[142.0, 5.824867697688194]",2025-10-07T10:06:09.680045,2025-10-07T10:14:15.957460,486.277415,0.045544485878495175,0.07498855602463543,0.0053323735106728986,50.0
95,COMPLETE,"[68.0, 5.893641260649528]",2025-10-07T10:14:15.968470,2025-10-07T10:22:22.203848,486.235378,0.05247570540689461,0.25780159388658036,0.008,50.0
96,COMPLETE,"[120.0, 5.902128597403229]",2025-10-07T10:22:22.214858,2025-10-07T10:30:28.842586,486.627728,0.04595773459609282,0.07711066244093151,0.008,50.0
97,COMPLETE,"[113.0, 3.9219321917784447]",2025-10-07T10:30:28.852596,2025-10-07T10:38:35.189062,486.336466,0.017600534105237417,0.07007547160749943,0.008,50.0
98,COMPLETE,"[147.0, 5.6264045627540336]",2025-10-07T10:38:35.201072,2025-10-07T10:46:42.470375,487.269303,0.04543428049494391,0.0741786339915507,0.004354639021842931,50.0
99,COMPLETE,"[119.0, 5.957430278642644]",2025-10-07T10:46:42.481384,2025-10-07T10:54:49.188182,486.706798,0.0466706523944642,0.07709034144358125,0.008,50.0
100,COMPLETE,"[145.0, 5.611767434723134]",2025-10-07T10:54:49.200193,2025-10-07T11:02:56.321362,487.121169,0.045653084831684725,0.07368545217309902,0.004306965472010832,50.0
101,COMPLETE,"[75.0, 4.886562915591499]",2025-10-07T11:02:56.331371,2025-10-07T11:11:02.573754,486.242383,0.03409352391613601,0.49963229177668433,0.008,50.0
102,COMPLETE,"[72.0, 5.494084787296485]",2025-10-07T11:11:02.584764,2025-10-07T11:19:08.596942,486.012178,0.048944332021752725,0.40070387712728367,0.008,50.0
103,COMPLETE,"[116.0, 5.9674742585284655]",2025-10-07T11:19:08.607953,2025-10-07T11:27:15.086547,486.478594,0.047129455199209656,0.07908859609241307,0.008,50.0
104,COMPLETE,"[1.0, 0.0]",2025-10-07T11:27:15.097557,2025-10-07T11:35:21.171790,486.074233,0.27996195424505654,0.19823283119082136,0.001,50.0
105,COMPLETE,"[3.0, 0.0]",2025-10-07T11:35:21.181800,2025-10-07T11:43:27.673406,486.491606,0.4054108085321129,0.3205335239015353,0.008,50.0
106,COMPLETE,"[157.0, 5.360098803925826]",2025-10-07T11:43:27.684416,2025-10-07T11:51:34.338167,486.653751,0.0401698459905219,0.07713425696944866,0.0029223848521075574,50.0
107,COMPLETE,"[136.0, 5.647758897342371]",2025-10-07T11:51:34.348176,2025-10-07T11:59:40.537513,486.189337,0.04561900835559233,0.07501186499523732,0.004213284252906277,50.0
108,COMPLETE,"[152.0, 5.328889125736374]",2025-10-07T11:59:40.549523,2025-10-07T12:07:47.105693,486.55617,0.03983398448509779,0.08963829752327171,0.0026915448695380368,50.0
109,COMPLETE,"[14.0, 0.9172605080680183]",2025-10-07T12:07:47.117704,2025-10-07T12:15:54.907612,487.789908,0.2501066130390038,0.5999999999999999,0.008,50.0
110,COMPLETE,"[116.0, 5.977080085828479]",2025-10-07T12:15:54.920625,2025-10-07T12:24:02.994643,488.074018,0.047287529860567876,0.08050905902149869,0.008,50.0
111,COMPLETE,"[63.0, 1.6829659885286476]",2025-10-07T12:24:03.005653,2025-10-07T12:32:10.502158,487.496505,0.14432148997078423,0.01,0.008,50.0
112,COMPLETE,"[18.0, 0.0]",2025-10-07T12:32:10.513167,2025-10-07T12:40:18.126777,487.61361,0.16831496055298165,0.3340259198984819,0.001,50.0
113,COMPLETE,"[113.0, 5.988279459698569]",2025-10-07T12:40:18.137786,2025-10-07T12:48:25.912540,487.774754,0.04743837379396942,0.08160058606408849,0.008,50.0
114,COMPLETE,"[111.0, 5.9728487620651425]",2025-10-07T12:48:25.923549,2025-10-07T12:56:32.979659,487.05611,0.04766150395089422,0.08044702251441549,0.008,50.0
115,COMPLETE,"[129.0, 5.655103484086861]",2025-10-07T12:56:32.990668,2025-10-07T13:04:40.471159,487.480491,0.0457286801767253,0.07653008872500862,0.004006980042210808,50.0
116,COMPLETE,"[150.0, 5.305905028058703]",2025-10-07T13:04:40.483169,2025-10-07T13:12:47.832542,487.349373,0.03958380035941503,0.09969487309763975,0.0026285796730180465,50.0
117,COMPLETE,"[110.0, 6.028589152214609]",2025-10-07T13:12:47.843551,2025-10-07T13:20:51.185983,483.342432,0.0470477048367916,0.0901827283212038,0.008,50.0
118,COMPLETE,"[80.0, 5.606811620820895]",2025-10-07T13:20:51.195993,2025-10-07T13:28:49.081590,477.885597,0.04278298568278648,0.3285576103415056,0.008,50.0
119,COMPLETE,"[147.0, 5.602217030420963]",2025-10-07T13:28:49.092598,2025-10-07T13:36:47.020187,477.927589,0.045550495168012003,0.0800155256794139,0.003872963885362638,50.0
120,COMPLETE,"[8.0, 0.9749111175305069]",2025-10-07T13:36:47.031197,2025-10-07T13:44:44.916101,477.884904,0.33798194245242086,0.39101518012745257,0.008,50.0
121,COMPLETE,"[118.0, 5.9950065572419]",2025-10-07T13:44:44.927111,2025-10-07T13:52:42.986549,478.059438,0.047171067868441136,0.0812416696585868,0.008,50.0
122,COMPLETE,"[95.0, 6.2918161232093075]",2025-10-07T13:52:42.999560,2025-10-07T14:00:40.053012,477.053452,0.049580233479859834,0.11787973363421363,0.008,50.0
123,COMPLETE,"[39.0, 0.0]",2025-10-07T14:00:40.064022,2025-10-07T14:08:37.302813,477.238791,0.11654116553065759,0.4372020301719211,0.008,50.0
124,COMPLETE,"[116.0, 6.069212228875012]",2025-10-07T14:08:37.313822,2025-10-07T14:16:34.678631,477.364809,0.04711993294344933,0.10909929156080836,0.007033602537041964,50.0
125,COMPLETE,"[105.0, 6.2406201834450945]",2025-10-07T14:16:34.689640,2025-10-07T14:24:31.691010,477.00137,0.04828061677342346,0.11444758412260995,0.008,50.0
126,COMPLETE,"[2.0, 0.2406702915705298]",2025-10-07T14:24:31.702020,2025-10-07T14:32:28.400031,476.698011,0.42009752603702083,0.01,0.008,50.0
127,COMPLETE,"[113.0, 6.096523231790162]",2025-10-07T14:32:28.410040,2025-10-07T14:40:25.104612,476.694572,0.04728881112432032,0.11128142932709585,0.007320335406651324,50.0
128,COMPLETE,"[118.0, 5.960617672709148]",2025-10-07T14:40:25.115622,2025-10-07T14:48:22.771537,477.655915,0.04694723780090655,0.1083442808010644,0.0059703946599048785,50.0
129,COMPLETE,"[111.0, 6.111712743496807]",2025-10-07T14:48:22.782546,2025-10-07T14:56:20.180731,477.398185,0.04740228808102582,0.1117285928540392,0.007504051765930091,50.0
130,COMPLETE,"[114.0, 5.852274947062791]",2025-10-07T14:56:20.190740,2025-10-07T15:04:17.204429,477.013689,0.046710197536370526,0.10588365333481681,0.006224816256267467,50.0
131,COMPLETE,"[159.0, 5.332433728637354]",2025-10-07T15:04:17.214438,2025-10-07T15:12:15.392179,478.177741,0.04399072252950743,0.08506942108456039,0.002120989009720022,50.0
132,COMPLETE,"[7.0, 0.893940216009583]",2025-10-07T15:12:15.403188,2025-10-07T15:20:13.560797,478.157609,0.28986823129941963,0.01,0.008,50.0
133,COMPLETE,"[111.0, 6.0918718116999635]",2025-10-07T15:20:13.571806,2025-10-07T15:28:10.546217,476.974411,0.04685430602133839,0.11212824975314904,0.008,50.0
134,COMPLETE,"[12.0, 0.9229647651064524]",2025-10-07T15:28:10.557226,2025-10-07T15:36:08.421098,477.863872,0.5,0.6,0.008,50.0
135,COMPLETE,"[158.0, 5.314069433827894]",2025-10-07T15:36:08.433109,2025-10-07T15:44:05.832381,477.399272,0.04300283690535151,0.08432333484660845,0.0022185403756972183,50.0
136,COMPLETE,"[40.0, 5.02948686027268]",2025-10-07T15:44:05.842390,2025-10-07T15:52:04.088631,478.246241,0.05761785637547002,0.47823351928925695,0.008,50.0
137,COMPLETE,"[9.0, 0.6862847769332113]",2025-10-07T15:52:04.098640,2025-10-07T16:00:02.076368,477.977728,0.23293430580484636,0.5999999999999999,0.001,50.0
138,COMPLETE,"[113.0, 6.090868019712077]",2025-10-07T16:00:02.087378,2025-10-07T16:08:00.416878,478.3295,0.04698368823759003,0.112642018669586,0.008,50.0
139,COMPLETE,"[5.0, 0.8278414259516479]",2025-10-07T16:08:00.426886,2025-10-07T16:15:58.637986,478.2111,0.5,0.42604107988684115,0.001,50.0
140,COMPLETE,"[156.0, 5.321295637800349]",2025-10-07T16:15:58.648996,2025-10-07T16:23:57.309640,478.660644,0.04239682452424784,0.0895615178091831,0.002239409479113606,50.0
141,COMPLETE,"[112.0, 6.084581649261738]",2025-10-07T16:23:57.320649,2025-10-07T16:31:59.277927,481.957278,0.04716633915670926,0.1131093307310812,0.008,50.0
142,COMPLETE,"[120.0, 4.353475408000943]",2025-10-07T16:31:59.289938,2025-10-07T16:40:07.457924,488.167986,0.031967934633715056,0.5104314484617067,0.0028023931943148713,50.0
143,COMPLETE,"[154.0, 5.450611438173194]",2025-10-07T16:40:07.469935,2025-10-07T16:48:16.043547,488.573612,0.04414342679689856,0.07863451140078732,0.002902503963591027,50.0
144,COMPLETE,"[150.0, 4.985331867562635]",2025-10-07T16:48:16.055558,2025-10-07T16:56:24.637824,488.582266,0.04115623383325119,0.14744946782736099,0.001,50.0
145,COMPLETE,"[110.0, 6.111673771013534]",2025-10-07T16:56:24.650836,2025-10-07T17:04:33.775794,489.124958,0.04739038192467643,0.11237121768594777,0.008,50.0
146,COMPLETE,"[155.0, 5.441016818529863]",2025-10-07T17:04:33.785803,2025-10-07T17:12:42.615499,488.829696,0.04414682154042558,0.07922899177444635,0.0028903361809542553,50.0
147,COMPLETE,"[109.0, 6.122850486150092]",2025-10-07T17:12:42.626508,2025-10-07T17:20:50.628464,488.001956,0.047461043251496096,0.11244024891615424,0.008,50.0
148,COMPLETE,"[155.0, 5.453810394107534]",2025-10-07T17:20:50.639474,2025-10-07T17:28:59.123861,488.484387,0.044190008749261094,0.07831534346041512,0.002889437970951851,50.0
149,COMPLETE,"[156.0, 5.446277459367942]",2025-10-07T17:28:59.133869,2025-10-07T17:37:07.997594,488.863725,0.04419817518787384,0.07784001327193232,0.0028898101300395057,50.0
150,COMPLETE,"[110.0, 6.14181747166979]",2025-10-07T17:37:08.008605,2025-10-07T17:45:16.700176,488.691571,0.04761670937033897,0.11285905073960334,0.008,50.0
151,COMPLETE,"[85.0, 6.255916650218257]",2025-10-07T17:45:16.710185,2025-10-07T17:53:25.394751,488.684566,0.05185786273644281,0.11889329899441531,0.008,50.0
152,COMPLETE,"[84.0, 6.246380094026282]",2025-10-07T17:53:25.405761,2025-10-07T18:01:33.301621,487.89586,0.05183050896365759,0.11923741395524379,0.008,50.0
153,COMPLETE,"[148.0, 5.611027883345114]",2025-10-07T18:01:33.312631,2025-10-07T18:09:41.254534,487.941903,0.0480294377919344,0.101316741580989,0.0027562302943283743,50.0
154,COMPLETE,"[148.0, 4.728275804084217]",2025-10-07T18:09:41.265543,2025-10-07T18:17:49.059312,487.793769,0.037269058509845,0.22687058256524076,0.001,50.0
