number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_narma10_nrmse,attr_CQ,attr_GR,attr_KR,attr_MC
124,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:09:52.858530,2025-09-01T19:10:31.660293,38.801763,0.5318014679745086,0.3923167597631504,0.018136619338333288,50.0,penalized,2.882159743959509,,,,
125,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:10:31.670918,2025-09-01T19:11:10.459289,38.788371,0.5948871903360461,0.30118574383566743,0.0571825092471347,50.0,penalized,11.509559658350602,,,,
126,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T19:11:10.470001,2025-09-01T19:19:41.902519,511.432518,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
127,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:19:41.912528,2025-09-01T19:20:20.690132,38.777604,0.4255037014712313,0.029071819902410798,0.049212371200153454,50.0,penalized,1.0055183007710096,,,,
128,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:20:20.700944,2025-09-01T19:20:59.435544,38.7346,0.4511229957317169,0.5217249554300951,0.0710204568699623,50.0,penalized,6.760861266158497,,,,
129,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:20:59.445545,2025-09-01T19:21:38.125919,38.680374,0.7696754844405285,0.05001406057381992,0.05946073707707881,50.0,penalized,1.0051960648227016,,,,
130,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:21:38.136929,2025-09-01T19:22:16.957469,38.82054,0.49441050123880637,0.21481706372042692,0.07677661497353078,50.0,penalized,1.5424450013449864,,,,
131,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:22:16.967675,2025-09-01T19:22:56.395581,39.427906,0.5312515052101776,0.5217249554300951,0.04784338084831935,50.0,penalized,4.950448655144379,,,,
132,COMPLETE,"[8.0, 4.765497894956001]",2025-09-01T19:22:56.405955,2025-09-01T19:31:27.012568,510.606613,0.044572779737187235,0.0467625474971101,0.07974015671441816,50.0,passed,0.8444234584632655,8.0,1.0,9.0,4.765497894956001
133,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:31:27.022577,2025-09-01T19:32:05.837203,38.814626,0.7098199290405751,0.285642392233373,0.010907840833562273,50.0,penalized,1.0086779510438197,,,,
134,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:32:05.847428,2025-09-01T19:32:44.570792,38.723364,0.7685320659811019,0.09076294607441289,0.06526436974285311,50.0,penalized,1.0046825411478444,,,,
135,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:32:44.581323,2025-09-01T19:33:23.630772,39.049449,0.7104211381313051,0.4542379228991968,0.06526436974285311,50.0,penalized,1.0748652382489405,,,,
136,COMPLETE,"[2.0, 3.7076207204985137]",2025-09-01T19:33:23.641781,2025-09-01T19:41:54.447607,510.805826,0.018684106259104195,0.4959590876886059,0.010907840833562273,50.0,passed,0.8449014879789621,2.0,1.0,3.0,3.7076207204985137
137,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:41:54.457616,2025-09-01T19:42:33.287304,38.829688,0.1749167230619044,0.14482148553570043,0.025254911001231933,50.0,penalized,1.0047436819250413,,,,
138,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:42:33.298554,2025-09-01T19:43:11.947377,38.648823,0.2692063068789568,0.27845004265894796,0.040792172026066845,50.0,penalized,1.007872381583656,,,,
139,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:43:11.958216,2025-09-01T19:43:50.721695,38.763479,0.08027136148296173,0.16557461757483657,0.08085558846800145,50.0,penalized,1.1305343307384328,,,,
140,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:43:50.732004,2025-09-01T19:44:29.357892,38.625888,0.4918405794116592,0.028107446041240818,0.019050865827461665,50.0,penalized,1.0057862585814639,,,,
141,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:44:29.368315,2025-09-01T19:45:08.099004,38.730689,0.3042864049815268,0.4400706861946073,0.047694746120309835,50.0,penalized,1.2172915576121284,,,,
142,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:45:08.109600,2025-09-01T19:45:46.895219,38.785619,0.7979833144374697,0.4959590876886059,0.07974015671441816,50.0,penalized,1.0476232014920621,,,,
143,COMPLETE,"[3.0, 5.277097552176539]",2025-09-01T19:45:46.907230,2025-09-01T19:54:17.521562,510.614332,0.044572779737187235,0.33504586595626384,0.003094954532084707,50.0,passed,0.8591776006734075,3.0,3.0,6.0,5.277097552176539
144,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:54:17.531571,2025-09-01T19:54:56.309071,38.7775,0.1863017233003773,0.5011469065298083,0.05968976601045645,50.0,penalized,1.006667024678129,,,,
145,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:54:56.319406,2025-09-01T19:55:35.154373,38.834967,0.6283339454801582,0.5846281826149853,0.04264015339355488,50.0,penalized,1.381649642306704,,,,
146,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:55:35.164751,2025-09-01T19:56:14.173532,39.008781,0.08185185946876317,0.19125611979988227,0.0606656485554223,50.0,penalized,1.0862726003176517,,,,
147,COMPLETE,"[-5.0, -5.0]",2025-09-01T19:56:14.184005,2025-09-01T19:56:52.923941,38.739936,0.615259464156181,0.10167380407080019,0.0606656485554223,50.0,penalized,1.0061840962019697,,,,
148,COMPLETE,"[2.0, 3.7037554176109806]",2025-09-01T19:56:52.934950,2025-09-01T20:05:24.502045,511.567095,0.018684106259104195,0.49249423038955426,0.010907840833562273,50.0,passed,0.8452417903267548,2.0,1.0,3.0,3.7037554176109806
149,COMPLETE,"[2.0, 3.707271462401355]",2025-09-01T20:05:24.512054,2025-09-01T20:13:55.683358,511.171304,0.018684106259104195,0.4959590876886059,0.01498655907650703,50.0,passed,0.8409575321077642,2.0,1.0,3.0,3.707271462401355
150,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:13:55.694368,2025-09-01T20:14:34.519741,38.825373,0.46985182775083656,0.20140892399004182,0.022207647333098896,50.0,penalized,1.005191197730493,,,,
151,COMPLETE,"[3.0, 4.267813277004041]",2025-09-01T20:14:34.529861,2025-09-01T20:23:06.592677,512.062816,0.018684106259104195,0.15648073105986263,0.010907840833562273,50.0,passed,0.8490868819078253,3.0,1.0,4.0,4.267813277004041
152,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:23:06.604687,2025-09-01T20:23:45.718051,39.113364,0.23824699491070156,0.3411521536036928,0.018271549267118777,50.0,penalized,1.0061298019661569,,,,
153,COMPLETE,"[2.0, 3.600765370166854]",2025-09-01T20:23:45.728857,2025-09-01T20:32:18.149000,512.420143,0.018684106259104195,0.4959590876886059,0.003094954532084707,50.0,passed,0.8505903703416332,2.0,1.0,3.0,3.600765370166854
154,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:32:18.159010,2025-09-01T20:32:57.222105,39.063095,0.06582815545464263,0.49930117096599963,0.014466897641412017,50.0,penalized,2.702833310794838,,,,
155,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T20:32:57.232114,2025-09-01T20:41:29.621726,512.389612,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
156,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:41:29.632735,2025-09-01T20:42:08.428544,38.795809,0.283447094003333,0.0467625474971101,0.018295081371880035,50.0,penalized,1.0061002724268946,,,,
157,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:42:08.439249,2025-09-01T20:42:47.317927,38.878678,0.1968925538608696,0.4640439513542001,0.03495272088897249,50.0,penalized,1.0116451382238894,,,,
158,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:42:47.329167,2025-09-01T20:43:26.173290,38.844123,0.49441050123880637,0.21481706372042692,0.03616614247602943,50.0,penalized,1.0058787267455802,,,,
159,COMPLETE,"[5.0, 3.6370151003248132]",2025-09-01T20:43:26.183736,2025-09-01T20:51:58.066332,511.882596,0.018684106259104195,0.24924426765971844,0.0015106782772434978,50.0,passed,0.8538050608803263,5.0,1.0,6.0,3.6370151003248132
160,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:51:58.076341,2025-09-01T20:52:37.060197,38.983856,0.044572779737187235,0.4882897374595193,0.003094954532084707,50.0,penalized,1.1043316868077637,,,,
161,COMPLETE,"[-5.0, -5.0]",2025-09-01T20:52:37.071206,2025-09-01T20:53:16.016321,38.945115,0.23053093580248607,0.1644537797113346,0.010907840833562273,50.0,penalized,1.0049332222046325,,,,
162,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T20:53:16.026652,2025-09-01T21:01:48.143281,512.116629,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
163,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:01:48.154290,2025-09-01T21:02:26.975981,38.821691,0.585388001430857,0.5894405271971207,0.03064958551208621,50.0,penalized,2.3061208854504547,,,,
164,COMPLETE,"[2.0, 3.749807308404611]",2025-09-01T21:02:26.986992,2025-09-01T21:10:58.441330,511.454338,0.018684106259104195,0.5675240832317942,0.01498655907650703,50.0,passed,0.8403372717540568,2.0,1.0,3.0,3.749807308404611
165,COMPLETE,"[2.0, 3.600765370166854]",2025-09-01T21:10:58.451339,2025-09-01T21:19:30.032231,511.580892,0.018684106259104195,0.4959590876886059,0.003094954532084707,50.0,passed,0.8505903703416332,2.0,1.0,3.0,3.600765370166854
166,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:19:30.042240,2025-09-01T21:20:08.931821,38.889581,0.2692063068789568,0.015526097762615067,0.0710204568699623,50.0,penalized,1.0047564263490856,,,,
167,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:20:08.942553,2025-09-01T21:20:47.699211,38.756658,0.26977352848322483,0.5638836961505994,0.06619456906082727,50.0,penalized,1.3998328914433453,,,,
168,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:20:47.710231,2025-09-01T21:21:26.669209,38.958978,0.7792086897624141,0.319608476620903,0.07974015671441816,50.0,penalized,1.0820912967685212,,,,
169,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:21:26.679840,2025-09-01T21:22:05.366735,38.686895,0.25559964320652995,0.5737206703139353,0.06266324322344799,50.0,penalized,1.550372104347869,,,,
170,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:22:05.376739,2025-09-01T21:22:44.296814,38.920075,0.044572779737187235,0.5860905906566735,0.06386222908057636,50.0,penalized,0.991573386735537,,,,
171,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:22:44.307183,2025-09-01T21:23:23.097054,38.789871,0.7792090915555101,0.033483419404930034,0.03495272088897249,50.0,penalized,1.007437728549046,,,,
172,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:23:23.108064,2025-09-01T21:24:02.451982,39.343918,0.23824699491070156,0.33504586595626384,0.003094954532084707,50.0,penalized,1.004683226988354,,,,
173,COMPLETE,"[3.0, 4.769204592171565]",2025-09-01T21:24:02.462682,2025-09-01T21:32:33.796867,511.334185,0.044572779737187235,0.5836233314232862,0.003094954532084707,50.0,passed,0.8014345826764935,3.0,2.0,5.0,4.769204592171565
174,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:32:33.806877,2025-09-01T21:33:12.626299,38.819422,0.3010931542053512,0.4959590876886059,0.058715154085609914,50.0,penalized,1.308965896457828,,,,
175,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:33:12.636215,2025-09-01T21:33:51.546198,38.909983,0.5462012464840019,0.39278121748566086,0.08026556158025358,50.0,penalized,1.9862582351737563,,,,
176,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:33:51.557208,2025-09-01T21:34:30.620144,39.062936,0.044572779737187235,0.4640439513542001,0.003094954532084707,50.0,penalized,1.2209551911914271,,,,
177,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:34:30.631660,2025-09-01T21:35:09.684940,39.05328,0.1863017233003773,0.18085494712429998,0.09608423841873788,50.0,penalized,1.0060407637799718,,,,
178,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:35:09.695525,2025-09-01T21:35:48.635666,38.940141,0.41840229393882933,0.3411521536036928,0.07640737108201032,50.0,penalized,2.70976292169382,,,,
179,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:35:48.645674,2025-09-01T21:36:27.556766,38.911092,0.26828477444444365,0.10726801936095463,0.031347538276394644,50.0,penalized,1.0057775332850272,,,,
180,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:36:27.566774,2025-09-01T21:37:06.624599,39.057825,0.20044860012546897,0.4959590876886059,0.003094954532084707,50.0,penalized,1.0055340418065357,,,,
181,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:37:06.635572,2025-09-01T21:37:45.534302,38.89873,0.49441050123880637,0.30260292902301417,0.022207647333098896,50.0,penalized,4.117519837830948,,,,
182,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:37:45.544227,2025-09-01T21:38:24.446353,38.902126,0.17317177653535573,0.2491972940748971,0.03813493916519935,50.0,penalized,1.0053373532604628,,,,
183,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:38:24.456362,2025-09-01T21:39:03.387839,38.931477,0.27223947420313394,0.5711696730472163,0.07640737108201032,50.0,penalized,1.4519981619229863,,,,
184,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:39:03.398847,2025-09-01T21:39:42.300263,38.901416,0.2803736498084618,0.09809711655982775,0.014153861268764889,50.0,penalized,1.0047973025965167,,,,
185,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:39:42.312275,2025-09-01T21:40:21.173333,38.861058,0.5344649257727054,0.3842600747781228,0.08169901999683835,50.0,penalized,2.995029067174404,,,,
186,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:40:21.184343,2025-09-01T21:41:00.202553,39.01821,0.03544932264404901,0.45563146476539773,0.06159770519033945,50.0,penalized,1.0182647105867322,,,,
187,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:41:00.212561,2025-09-01T21:41:39.105243,38.892682,0.24649933590490028,0.3040636418306106,0.04755035503593996,50.0,penalized,1.0055881459783602,,,,
188,COMPLETE,"[6.0, 2.7133280301137535]",2025-09-01T21:41:39.116253,2025-09-01T21:50:10.477431,511.361178,0.018684106259104195,0.49249423038955426,0.08112209781046482,50.0,passed,0.8564123406538281,6.0,1.0,7.0,2.7133280301137535
189,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:50:10.488440,2025-09-01T21:50:49.342176,38.853736,0.4849699619470722,0.44435796665136545,0.09498046637304795,50.0,penalized,5.375717344627413,,,,
190,COMPLETE,"[-5.0, -5.0]",2025-09-01T21:50:49.353184,2025-09-01T21:51:28.224098,38.870914,0.7968225474350265,0.5217249554300951,0.07677661497353078,50.0,penalized,2.945980976980067,,,,
191,COMPLETE,"[2.0, 3.7076207204985137]",2025-09-01T21:51:28.234196,2025-09-01T22:00:01.602097,513.367901,0.018684106259104195,0.4959590876886059,0.010907840833562273,50.0,passed,0.8449014879789621,2.0,1.0,3.0,3.7076207204985137
192,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:00:01.613107,2025-09-01T22:00:40.665165,39.052058,0.13642106869544285,0.34910710611755935,0.05619178374875069,50.0,penalized,2.2852183138071642,,,,
193,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:00:40.675989,2025-09-01T22:01:19.494322,38.818333,0.4511229957317169,0.1848187263847586,0.014466897641412017,50.0,penalized,1.0047582838499611,,,,
194,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:01:19.504751,2025-09-01T22:01:58.381996,38.877245,0.17688818431421513,0.4959590876886059,0.05845222378156712,50.0,penalized,1.007313642827948,,,,
195,COMPLETE,"[6.0, 3.026513245998816]",2025-09-01T22:01:58.392521,2025-09-01T22:10:30.287622,511.895101,0.018684106259104195,0.1972150816888882,0.08994786882696093,50.0,passed,0.8445482252115025,6.0,1.0,7.0,3.026513245998816
196,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:10:30.297631,2025-09-01T22:11:09.240452,38.942821,0.13218354034823038,0.09809711655982775,0.05835946731619858,50.0,penalized,1.014435014907273,,,,
197,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:11:09.251390,2025-09-01T22:11:48.284838,39.033448,0.16772205641351734,0.0897218107225977,0.09605586300496587,50.0,penalized,1.0167998844954553,,,,
198,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:11:48.295211,2025-09-01T22:12:27.135406,38.840195,0.5344649257727054,0.5846281826149853,0.01498655907650703,50.0,penalized,1.2412545453523285,,,,
199,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:12:27.145406,2025-09-01T22:13:06.073201,38.927795,0.6425199464824691,0.5124716146015652,0.07259472532884088,50.0,penalized,65.63037422029177,,,,
200,COMPLETE,"[3.0, 3.4728741385033084]",2025-09-01T22:13:06.084081,2025-09-01T22:21:37.828343,511.744262,0.012332035210869653,0.053041260056346365,0.03064958551208621,50.0,passed,0.8512313749725133,3.0,1.0,4.0,3.4728741385033084
201,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:21:37.839354,2025-09-01T22:22:16.778313,38.938959,0.044572779737187235,0.4959590876886059,0.015789541214434207,50.0,penalized,1.8086425115586355,,,,
202,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T22:22:16.788322,2025-09-01T22:30:49.022651,512.234329,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
203,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:30:49.033661,2025-09-01T22:31:27.777049,38.743388,0.5241830036138865,0.29314097231879366,0.0695836976959278,50.0,penalized,4.923042849947438,,,,
204,COMPLETE,"[2.0, 3.530044728510821]",2025-09-01T22:31:27.788205,2025-09-01T22:39:59.276139,511.487934,0.018684106259104195,0.5398159221638119,0.003094954532084707,50.0,passed,0.8506244217986946,2.0,1.0,3.0,3.530044728510821
205,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:39:59.287148,2025-09-01T22:40:38.228975,38.941827,0.6803432035896952,0.5217249554300951,0.03152390215105558,50.0,penalized,4.3101024422714636,,,,
206,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:40:38.239387,2025-09-01T22:41:17.125467,38.88608,0.4918405794116592,0.4959590876886059,0.01077002314500405,50.0,penalized,1.5585079094690637,,,,
207,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:41:17.136145,2025-09-01T22:41:56.085861,38.949716,0.2740142945127004,0.33504586595626384,0.014466897641412017,50.0,penalized,1.0046221219360056,,,,
208,COMPLETE,"[4.0, 5.668607156378469]",2025-09-01T22:41:56.096344,2025-09-01T22:50:28.190890,512.094546,0.0348728586731176,0.08814759510654327,0.01033058973024174,50.0,passed,0.8224198987109419,4.0,1.0,5.0,5.668607156378469
209,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:50:28.201900,2025-09-01T22:51:07.110315,38.908415,0.46985182775083656,0.4463137063058131,0.08994786882696093,50.0,penalized,5.11990270329626,,,,
210,COMPLETE,"[-5.0, -5.0]",2025-09-01T22:51:07.120795,2025-09-01T22:51:45.974836,38.854041,0.5541864492168705,0.0467625474971101,0.003094954532084707,50.0,penalized,1.0059865474367267,,,,
211,COMPLETE,"[3.0, 2.876771231320526]",2025-09-01T22:51:45.985472,2025-09-01T23:00:17.846483,511.861011,0.009627674964483203,0.30556788102384014,0.04291474204430948,50.0,passed,0.854474787768157,3.0,1.0,4.0,2.876771231320526
212,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:00:17.856492,2025-09-01T23:00:56.718343,38.861851,0.37882265718613994,0.258230286522433,0.08112209781046482,50.0,penalized,3.464154900332033,,,,
213,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:00:56.728351,2025-09-01T23:01:35.816614,39.088263,0.6402393704168086,0.4959590876886059,0.01498655907650703,50.0,penalized,21.95185396356963,,,,
214,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:01:35.827624,2025-09-01T23:02:14.784536,38.956912,0.13197128624191104,0.4959590876886059,0.04406380650874637,50.0,penalized,1.0039681269845224,,,,
215,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:02:14.794508,2025-09-01T23:02:53.532977,38.738469,0.6309180145095178,0.4515833533945689,0.0015106782772434978,50.0,penalized,1.778878551915145,,,,
216,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:02:53.543987,2025-09-01T23:03:32.503379,38.959392,0.044572779737187235,0.5836233314232862,0.07974015671441816,50.0,penalized,1.1212519604594227,,,,
217,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:03:32.513579,2025-09-01T23:04:11.492607,38.979028,0.1863017233003773,0.49249423038955426,0.08926346599597304,50.0,penalized,1.013369824883119,,,,
218,COMPLETE,"[10.0, 5.146020612421292]",2025-09-01T23:04:11.503617,2025-09-01T23:12:43.678122,512.174505,0.044572779737187235,0.206130988398428,0.0699570854983375,50.0,passed,0.8030961226295352,10.0,1.0,11.0,5.146020612421292
219,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:12:43.690133,2025-09-01T23:13:22.558835,38.868702,0.620526323478749,0.0467625474971101,0.0216214186000249,50.0,penalized,1.0048684085562438,,,,
220,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:13:22.569692,2025-09-01T23:14:01.337182,38.76749,0.424271918777923,0.4959590876886059,0.010907840833562273,50.0,penalized,1.999090242886386,,,,
221,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T23:14:01.347519,2025-09-01T23:22:33.370570,512.023051,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
222,COMPLETE,"[7.0, 5.11540459751616]",2025-09-01T23:22:33.382581,2025-09-01T23:31:05.652668,512.270087,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
223,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:31:05.662677,2025-09-01T23:31:44.556830,38.894153,0.6398538133799876,0.49249423038955426,0.010907840833562273,50.0,penalized,8.363287589300183,,,,
224,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:31:44.567093,2025-09-01T23:32:23.340556,38.773463,0.5434768746415694,0.49249423038955426,0.02483477993673035,50.0,penalized,2.0570125311425183,,,,
225,COMPLETE,"[2.0, 3.640757588759486]",2025-09-01T23:32:23.351567,2025-09-01T23:40:54.703066,511.351499,0.018684106259104195,0.4090920417690543,0.003094954532084707,50.0,passed,0.8509432429439368,2.0,1.0,3.0,3.640757588759486
226,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:40:54.713075,2025-09-01T23:41:33.666209,38.953134,0.10136229566534967,0.24464705914546553,0.003094954532084707,50.0,penalized,4.571300683695295,,,,
227,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:41:33.676502,2025-09-01T23:42:12.508079,38.831577,0.5038324159164372,0.47455277194070095,0.029392363403404766,50.0,penalized,1.4606049163147763,,,,
228,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:42:12.519773,2025-09-01T23:42:51.284373,38.7646,0.39308723881508617,0.1972150816888882,0.003094954532084707,50.0,penalized,1.0049598861180336,,,,
229,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:42:51.294874,2025-09-01T23:43:30.258074,38.9632,0.7098199290405751,0.32416593166497426,0.03729408448681427,50.0,penalized,1.0012364072678432,,,,
230,COMPLETE,"[-5.0, -5.0]",2025-09-01T23:43:30.269084,2025-09-01T23:44:09.291841,39.022757,0.044572779737187235,0.5768881944363898,0.07974015671441816,50.0,penalized,1.064018142035787,,,,
231,COMPLETE,"[6.0, 2.644224326940691]",2025-09-01T23:44:09.302851,2025-09-01T23:52:41.253334,511.950483,0.018684106259104195,0.4959590876886059,0.09040849466276371,50.0,passed,0.8706105103714711,6.0,1.0,7.0,2.644224326940691
232,COMPLETE,"[4.0, 5.2749114620145665]",2025-09-01T23:52:41.264344,2025-09-02T00:01:14.428385,513.164041,0.03262978960255367,0.2667662584537408,0.010907840833562273,50.0,passed,0.836930716565164,4.0,1.0,5.0,5.2749114620145665
233,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:01:14.438394,2025-09-02T00:01:53.334957,38.896563,0.6143549073995049,0.4959590876886059,0.003094954532084707,50.0,penalized,1.771111631025161,,,,
234,COMPLETE,"[6.0, 3.109589723226268]",2025-09-02T00:01:53.345400,2025-09-02T00:10:25.750781,512.405381,0.018684106259104195,0.15648073105986263,0.08662900798965714,50.0,passed,0.8460584991078033,6.0,1.0,7.0,3.109589723226268
235,COMPLETE,"[11.0, 4.884273703342785]",2025-09-02T00:10:25.760789,2025-09-02T00:18:57.281997,511.521208,0.044572779737187235,0.16920149015342953,0.08530019884103089,50.0,passed,0.8327057698237313,11.0,1.0,12.0,4.884273703342785
236,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:18:57.292006,2025-09-02T00:19:36.044737,38.752731,0.5639717095230034,0.0467625474971101,0.07974015671441816,50.0,penalized,1.0048935429161538,,,,
237,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:19:36.055419,2025-09-02T00:20:14.866043,38.810624,0.17317177653535573,0.4959590876886059,0.07677661497353078,50.0,penalized,1.0076827981114864,,,,
238,COMPLETE,"[3.0, 4.134092597194793]",2025-09-02T00:20:14.876282,2025-09-02T00:28:47.416707,512.540425,0.018684106259104195,0.12672789220277625,0.010907840833562273,50.0,passed,0.8498680770033965,3.0,1.0,4.0,4.134092597194793
239,COMPLETE,"[6.0, 2.540959231889861]",2025-09-02T00:28:47.426716,2025-09-02T00:37:18.657193,511.230477,0.018684106259104195,0.5860905906566735,0.07974015671441816,50.0,passed,0.8551709630606883,6.0,1.0,7.0,2.540959231889861
240,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:37:18.667202,2025-09-02T00:37:57.599919,38.932717,0.044572779737187235,0.4959590876886059,0.003094954532084707,50.0,penalized,1.0691608313712062,,,,
241,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:37:57.609829,2025-09-02T00:38:36.402791,38.792962,0.6433385156129481,0.33504586595626384,0.025919306385396756,50.0,penalized,2.1362236010919937,,,,
242,COMPLETE,"[2.0, 3.98742818846013]",2025-09-02T00:38:36.413801,2025-09-02T00:47:07.871138,511.457337,0.018684106259104195,0.3875973768996023,0.01498655907650703,50.0,passed,0.8404006470903975,2.0,1.0,3.0,3.98742818846013
243,COMPLETE,"[3.0, 5.499219877570424]",2025-09-02T00:47:07.882148,2025-09-02T00:55:39.016289,511.134141,0.044572779737187235,0.1972150816888882,0.003094954532084707,50.0,passed,0.7215440894484404,3.0,3.0,6.0,5.499219877570424
244,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:55:39.027299,2025-09-02T00:56:17.826182,38.798883,0.6309180145095178,0.3415516801499243,0.02693855952525349,50.0,penalized,2.304622525992657,,,,
245,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:56:17.836257,2025-09-02T00:56:56.620683,38.784426,0.24649933590490028,0.5589940218760792,0.06417146014006435,50.0,penalized,1.9949991983362088,,,,
246,COMPLETE,"[-5.0, -5.0]",2025-09-02T00:56:56.631693,2025-09-02T00:57:35.591731,38.960038,0.046719415874075756,0.4959590876886059,0.010907840833562273,50.0,penalized,1.3780524430303067,,,,
247,COMPLETE,"[6.0, 2.7325356931679172]",2025-09-02T00:57:35.602740,2025-09-02T01:06:06.850594,511.247854,0.018684106259104195,0.4959590876886059,0.07974015671441816,50.0,passed,0.8560307019440095,6.0,1.0,7.0,2.7325356931679172
