number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
154,COMPLETE,"[156.0, 5.428533401774226]",2025-10-11T07:34:16.437177,2025-10-11T07:42:12.783576,476.346399,0.04083860903071511,0.09431132693304131,0.0024796489861997157,50.0
155,COMPLETE,"[157.0, 5.372353211870307]",2025-10-11T07:42:12.795587,2025-10-11T07:50:09.247858,476.452271,0.040695756824022974,0.09452768702688569,0.0024183030485406326,50.0
156,COMPLETE,"[73.0, 6.302527286454308]",2025-10-11T07:50:09.258868,2025-10-11T07:58:06.175136,476.916268,0.05464043667094943,0.09910176973093097,0.008,50.0
157,COMPLETE,"[5.0, 0.8753284633853059]",2025-10-11T07:58:06.186147,2025-10-11T08:06:01.704215,475.518068,0.34568600968434665,0.01,0.008,50.0
158,COMPLETE,"[79.0, 3.6534639361020584]",2025-10-11T08:06:01.714223,2025-10-11T08:13:57.463253,475.74903,0.013125403635519745,0.18832757938939412,0.008,50.0
159,COMPLETE,"[157.0, 5.396753409227777]",2025-10-11T08:13:57.474263,2025-10-11T08:21:53.499410,476.025147,0.04064436429749774,0.09453872306226532,0.002397495736794971,50.0
160,COMPLETE,"[156.0, 5.3713273240685275]",2025-10-11T08:21:53.509418,2025-10-11T08:29:49.682002,476.172584,0.040581637270284375,0.09449647446245325,0.0023727017332264904,50.0
161,COMPLETE,"[136.0, 5.6045600130422235]",2025-10-11T08:29:49.693012,2025-10-11T08:37:51.531695,481.838683,0.04212174439918562,0.0852128450507312,0.0041438510276084195,50.0
162,COMPLETE,"[156.0, 5.311202070320392]",2025-10-11T08:37:51.541704,2025-10-11T08:45:57.141513,485.599809,0.04061716017546093,0.09717433924792895,0.002291770452048531,50.0
163,COMPLETE,"[107.0, 6.083013630452613]",2025-10-11T08:45:57.152523,2025-10-11T08:54:02.368990,485.216467,0.04916999550466234,0.08488218866545756,0.008,50.0
164,COMPLETE,"[153.0, 5.301174822834993]",2025-10-11T08:54:02.379000,2025-10-11T09:02:07.258165,484.879165,0.0405894423615896,0.09647640581456451,0.0022919732874281634,50.0
165,COMPLETE,"[117.0, 5.99665277351763]",2025-10-11T09:02:07.270176,2025-10-11T09:10:11.125436,483.85526,0.04698488453528063,0.08781524388970939,0.007235727512401224,50.0
166,COMPLETE,"[139.0, 5.7147770520810495]",2025-10-11T09:10:11.135436,2025-10-11T09:18:15.575210,484.439774,0.04346232701072182,0.08115621107578971,0.005588244630738075,50.0
167,COMPLETE,"[17.0, 0.0]",2025-10-11T09:18:15.585219,2025-10-11T09:26:20.473393,484.888174,0.14435621856158273,0.32394226145477806,0.008,50.0
168,COMPLETE,"[120.0, 5.96285022078976]",2025-10-11T09:26:20.485403,2025-10-11T09:34:26.244355,485.758952,0.04688269552415391,0.08880784643839969,0.007215327723734542,50.0
169,COMPLETE,"[137.0, 5.578836511213666]",2025-10-11T09:34:26.255365,2025-10-11T09:42:31.477838,485.222473,0.04197184722113064,0.08414243585206259,0.004125098587318102,50.0
170,COMPLETE,"[120.0, 5.945286499897909]",2025-10-11T09:42:31.487846,2025-10-11T09:50:36.897486,485.40964,0.046948170182518935,0.08907239279798264,0.007212303637427909,50.0
171,COMPLETE,"[115.0, 5.956187022298625]",2025-10-11T09:50:36.907495,2025-10-11T09:58:42.474276,485.566781,0.04690464219688692,0.09029755905661636,0.007211961540780927,50.0
172,COMPLETE,"[157.0, 5.257405211146273]",2025-10-11T09:58:42.484286,2025-10-11T10:06:48.236230,485.751944,0.04059723649402969,0.09766976976070926,0.0022449408561210247,50.0
173,COMPLETE,"[140.0, 5.7615100414798395]",2025-10-11T10:06:48.247240,2025-10-11T10:14:53.969159,485.721919,0.043262581952513215,0.08041458095558487,0.005717590834291888,50.0
174,COMPLETE,"[69.0, 6.315916626224731]",2025-10-11T10:14:53.981169,2025-10-11T10:22:59.524929,485.54376,0.05468729039328128,0.10175829519106895,0.008,50.0
175,COMPLETE,"[44.0, 5.744363419974509]",2025-10-11T10:22:59.536940,2025-10-11T10:31:06.172674,486.635734,0.05888859625460903,0.24045787728994694,0.008,50.0
176,COMPLETE,"[158.0, 5.2843625691395575]",2025-10-11T10:31:06.182685,2025-10-11T10:39:12.782388,486.599703,0.040528562360175935,0.09493382696203763,0.0022775818145254955,50.0
177,COMPLETE,"[131.0, 5.804892433662902]",2025-10-11T10:39:12.793398,2025-10-11T10:47:19.429132,486.635734,0.044916685666089945,0.0829572486603029,0.00639648746532525,50.0
178,COMPLETE,"[107.0, 6.080138913998629]",2025-10-11T10:47:19.439142,2025-10-11T10:55:25.844670,486.405528,0.048180643453368005,0.09897242923879983,0.008,50.0
179,COMPLETE,"[154.0, 5.3034028696683055]",2025-10-11T10:55:25.854680,2025-10-11T11:03:31.893881,486.039201,0.04049511345732447,0.0935110161173665,0.002304971743685785,50.0
180,COMPLETE,"[3.0, 0.5845981975483306]",2025-10-11T11:03:31.903890,2025-10-11T11:11:38.059196,486.155306,0.41469112926204255,0.2643755652220705,0.001,50.0
181,COMPLETE,"[5.0, 0.0]",2025-10-11T11:11:38.070206,2025-10-11T11:19:44.606853,486.536647,0.4398067501448682,0.01,0.001,50.0
182,COMPLETE,"[110.0, 5.98091584671721]",2025-10-11T11:19:44.617862,2025-10-11T11:27:51.456780,486.838918,0.05024187198369764,0.07519522368508179,0.008,50.0
183,COMPLETE,"[61.0, 6.379585729950246]",2025-10-11T11:27:51.466789,2025-10-11T11:35:58.000432,486.533643,0.055611105560277554,0.10119731648804683,0.008,50.0
184,COMPLETE,"[128.0, 5.817041331551373]",2025-10-11T11:35:58.010442,2025-10-11T11:44:04.051645,486.041203,0.04482172368555299,0.08501168998973892,0.0063552068103393975,50.0
185,COMPLETE,"[138.0, 5.725587488578825]",2025-10-11T11:44:04.062655,2025-10-11T11:52:10.799480,486.736825,0.04212768795064127,0.07912312870553953,0.005039561167744591,50.0
186,COMPLETE,"[3.0, 0.0]",2025-10-11T11:52:10.810490,2025-10-11T12:00:17.419201,486.608711,0.3109494252603635,0.29008188473764585,0.001,50.0
187,COMPLETE,"[111.0, 6.093134733713044]",2025-10-11T12:00:17.430211,2025-10-11T12:08:24.653471,487.22326,0.04835386633945327,0.09663610418383742,0.008,50.0
188,COMPLETE,"[142.0, 5.579015012166442]",2025-10-11T12:08:24.664481,2025-10-11T12:16:31.723594,487.059113,0.04188650848611962,0.0833987885464104,0.004056184404491261,50.0
189,COMPLETE,"[129.0, 5.802525791762038]",2025-10-11T12:16:31.732603,2025-10-11T12:24:38.996899,487.264296,0.044759879079430395,0.08450183974202106,0.006369228364245069,50.0
190,COMPLETE,"[45.0, 0.0]",2025-10-11T12:24:39.007909,2025-10-11T12:32:46.476388,487.468479,0.14047384746187455,0.6,0.001,50.0
191,COMPLETE,"[3.0, 0.0]",2025-10-11T12:32:46.486398,2025-10-11T12:40:53.421400,486.935002,0.33525595662577534,0.6,0.001,50.0
192,COMPLETE,"[107.0, 6.075448044956198]",2025-10-11T12:40:53.432409,2025-10-11T12:49:00.063140,486.630731,0.048221135294775015,0.09951147288775704,0.008,50.0
193,COMPLETE,"[157.0, 5.296906732395165]",2025-10-11T12:49:00.074150,2025-10-11T12:57:07.419520,487.34537,0.040587507854172554,0.09546771890767844,0.002267982037037563,50.0
194,COMPLETE,"[12.0, 0.941944049962896]",2025-10-11T12:57:07.429528,2025-10-11T13:05:14.683815,487.254287,0.2758010539124454,0.4655853702352384,0.008,50.0
195,COMPLETE,"[129.0, 5.794706510949284]",2025-10-11T13:05:14.693824,2025-10-11T13:13:21.481696,486.787872,0.044766010090979996,0.08455393032353337,0.0063653374298463655,50.0
196,COMPLETE,"[159.0, 5.283702329204898]",2025-10-11T13:13:21.491704,2025-10-11T13:21:28.461738,486.970034,0.040569545328711515,0.09504702596502486,0.0022763395955113976,50.0
197,COMPLETE,"[157.0, 5.330753756844683]",2025-10-11T13:21:28.471748,2025-10-11T13:29:35.440780,486.969032,0.040578712953569844,0.09373643221494124,0.0023304219862271486,50.0
198,COMPLETE,"[116.0, 5.97473226248408]",2025-10-11T13:29:35.451790,2025-10-11T13:37:41.848312,486.396522,0.0462277040326407,0.10686823530429462,0.0068352061023623685,50.0
199,COMPLETE,"[143.0, 5.71967299586332]",2025-10-11T13:37:41.860322,2025-10-11T13:45:48.648193,486.787871,0.04179959580172628,0.07654996483196898,0.005139386596076748,50.0
200,COMPLETE,"[159.0, 5.338043744262881]",2025-10-11T13:45:48.659203,2025-10-11T13:53:55.354992,486.695789,0.04052212103689517,0.09298736872637402,0.0023391095154313693,50.0
201,COMPLETE,"[70.0, 6.285185139301143]",2025-10-11T13:53:55.367002,2025-10-11T14:02:03.513086,488.146084,0.05461908406650157,0.10253112537541666,0.008,50.0
202,COMPLETE,"[133.0, 5.805850719216314]",2025-10-11T14:02:03.523096,2025-10-11T14:10:11.476007,487.952911,0.04481923605754602,0.08205742064946789,0.006441860383182392,50.0
203,COMPLETE,"[136.0, 5.814625263912523]",2025-10-11T14:10:11.487017,2025-10-11T14:18:19.018553,487.531536,0.044818444817012804,0.08274962728075394,0.006443032296772921,50.0
204,COMPLETE,"[134.0, 5.822308674272156]",2025-10-11T14:18:19.030564,2025-10-11T14:26:27.188659,488.158095,0.04486152618574386,0.08249362264793364,0.006479231605729939,50.0
205,COMPLETE,"[135.0, 5.794103267152077]",2025-10-11T14:26:27.198667,2025-10-11T14:34:35.790150,488.591483,0.04491661132590174,0.08240519385082579,0.006502411829003345,50.0
206,COMPLETE,"[143.0, 5.629679606631672]",2025-10-11T14:34:35.801160,2025-10-11T14:42:43.721042,487.919882,0.04091147282898528,0.07137701812300197,0.00549949561200717,50.0
207,COMPLETE,"[133.0, 5.790456977531919]",2025-10-11T14:42:43.732052,2025-10-11T14:50:50.849217,487.117165,0.04489600170888297,0.08446124390436358,0.006460364596501162,50.0
208,COMPLETE,"[133.0, 5.801642244511632]",2025-10-11T14:50:50.859226,2025-10-11T14:58:57.679125,486.819899,0.04490754914269176,0.08491505841062211,0.0064597660123040315,50.0
209,COMPLETE,"[106.0, 6.1187090058232085]",2025-10-11T14:58:57.691136,2025-10-11T15:07:04.858346,487.16721,0.0480535112695231,0.10234769338238692,0.008,50.0
210,COMPLETE,"[12.0, 0.9229647651064524]",2025-10-11T15:07:04.868356,2025-10-11T15:15:11.493080,486.624724,0.5,0.6,0.008,50.0
211,COMPLETE,"[135.0, 5.820479842379344]",2025-10-11T15:15:11.504090,2025-10-11T15:23:19.522060,488.01797,0.04493711315042951,0.08490561231251854,0.006469870194805852,50.0
212,COMPLETE,"[135.0, 5.80590118076789]",2025-10-11T15:23:19.533070,2025-10-11T15:31:26.977528,487.444458,0.044969214476409905,0.08488772046884759,0.006478838446828614,50.0
213,COMPLETE,"[33.0, 4.405763228558447]",2025-10-11T15:31:26.989540,2025-10-11T15:39:34.657196,487.667656,0.06055396754675335,0.48652034955268203,0.001,50.0
214,COMPLETE,"[133.0, 5.801367483804091]",2025-10-11T15:39:34.667204,2025-10-11T15:47:41.945513,487.278309,0.04495604231658879,0.08579818862766382,0.006465295417457797,50.0
215,COMPLETE,"[131.0, 5.813123003864378]",2025-10-11T15:47:41.956523,2025-10-11T15:55:49.389972,487.433449,0.04497781565572344,0.08599160199034406,0.006466211368563374,50.0
216,COMPLETE,"[129.0, 5.829286016268213]",2025-10-11T15:55:49.400981,2025-10-11T16:03:57.338880,487.937899,0.044983866291659735,0.08612899437991234,0.006464981743716656,50.0
217,COMPLETE,"[1.0, 0.0]",2025-10-11T16:03:57.348888,2025-10-11T16:12:04.716277,487.367389,0.5,0.01,0.008,50.0
218,COMPLETE,"[131.0, 5.818123279258548]",2025-10-11T16:12:04.727287,2025-10-11T16:20:12.317876,487.590589,0.044973660011332,0.08598935836565155,0.006469330360324011,50.0
219,COMPLETE,"[117.0, 6.055897411092453]",2025-10-11T16:20:12.327885,2025-10-11T16:28:19.374987,487.047102,0.046537928777149365,0.10193715800180946,0.006881776486408234,50.0
220,COMPLETE,"[121.0, 5.955793356818901]",2025-10-11T16:28:19.385997,2025-10-11T16:36:27.102698,487.716701,0.046299679774940324,0.10441024390420964,0.006700905457589233,50.0
221,COMPLETE,"[116.0, 5.9836136675400295]",2025-10-11T16:36:27.116710,2025-10-11T16:44:36.752147,489.635437,0.046423291840416,0.1032729211032486,0.006775031674159255,50.0
222,COMPLETE,"[4.0, 0.9229552451014491]",2025-10-11T16:44:36.763156,2025-10-11T16:52:43.505988,486.742832,0.4229754298871302,0.6,0.008,50.0
223,COMPLETE,"[52.0, 1.9082053829876484]",2025-10-11T16:52:43.517998,2025-10-11T17:00:50.841348,487.32335,0.12871765720968187,0.01,0.008,50.0
224,COMPLETE,"[118.0, 4.475084904893156]",2025-10-11T17:00:50.851356,2025-10-11T17:08:59.613992,488.762636,0.03569365712030353,0.5999999999999999,0.0029377093063125644,50.0
225,COMPLETE,"[106.0, 6.079673706709309]",2025-10-11T17:08:59.623001,2025-10-11T17:17:07.184562,487.561561,0.04784599887100222,0.10438890514953926,0.008,50.0
226,COMPLETE,"[132.0, 5.79525589809136]",2025-10-11T17:17:07.195573,2025-10-11T17:25:14.461870,487.266297,0.0447930145833111,0.08922489965752706,0.0063429900206956255,50.0
227,COMPLETE,"[1.0, 0.0]",2025-10-11T17:25:14.472880,2025-10-11T17:33:21.819260,487.34638,0.5,0.1801799056486308,0.001,50.0
228,COMPLETE,"[118.0, 5.956972456515943]",2025-10-11T17:33:21.829260,2025-10-11T17:41:28.622135,486.792875,0.046529076572861705,0.10236168740096943,0.006750048566181146,50.0
229,COMPLETE,"[117.0, 6.032965788479217]",2025-10-11T17:41:28.632144,2025-10-11T17:49:35.379979,486.747835,0.046577649458632554,0.10106104809511765,0.006813147463432024,50.0
230,COMPLETE,"[6.0, 0.9085852072569309]",2025-10-11T17:49:35.390989,2025-10-11T17:57:42.412078,487.021089,0.30299056367008625,0.01,0.008,50.0
231,COMPLETE,"[125.0, 5.790662114388846]",2025-10-11T17:57:42.422078,2025-10-11T18:05:48.887670,486.465592,0.04546619197841506,0.09712144306607322,0.0064079306297515765,50.0
232,COMPLETE,"[141.0, 5.681403684321529]",2025-10-11T18:05:48.896669,2025-10-11T18:13:55.227131,486.330462,0.04139182240416124,0.07202198990971818,0.005536274960814995,50.0
233,COMPLETE,"[134.0, 5.774720424785446]",2025-10-11T18:13:55.238141,2025-10-11T18:22:01.463519,486.225378,0.04535225384998133,0.08170216149507516,0.006547806401839069,50.0
234,COMPLETE,"[115.0, 6.028479669229185]",2025-10-11T18:22:01.472518,2025-10-11T18:30:06.958225,485.485707,0.046693077635621444,0.09909711254802502,0.006881800055797727,50.0
235,COMPLETE,"[143.0, 5.6842782828987986]",2025-10-11T18:30:06.968234,2025-10-11T18:38:13.275676,486.307442,0.041397342244866034,0.07139261129424243,0.00553898874821914,50.0
236,COMPLETE,"[144.0, 5.6561641871404245]",2025-10-11T18:38:13.285686,2025-10-11T18:46:20.319775,487.034089,0.04155371540009144,0.07136332815206463,0.005482572110581712,50.0
237,COMPLETE,"[118.0, 6.017339004845895]",2025-10-11T18:46:20.329784,2025-10-11T18:54:26.335385,486.005601,0.04665237326275702,0.09945675066480679,0.006824973223441218,50.0
238,COMPLETE,"[118.0, 5.992135675648258]",2025-10-11T18:54:26.347397,2025-10-11T19:02:32.959111,486.611714,0.046638417753053656,0.09983145126972466,0.00678175680440644,50.0
239,COMPLETE,"[3.0, 0.0]",2025-10-11T19:02:32.970120,2025-10-11T19:10:38.614970,485.64485,0.2113850430005146,0.2867536611626253,0.001,50.0
240,COMPLETE,"[119.0, 5.956278970232264]",2025-10-11T19:10:38.624979,2025-10-11T19:18:44.430973,485.805994,0.04662636956745621,0.09992073631873129,0.006767460784522176,50.0
241,COMPLETE,"[117.0, 5.978316304497296]",2025-10-11T19:18:44.441983,2025-10-11T19:26:50.108852,485.666869,0.04663406485810193,0.09957336964830146,0.0067959488198304175,50.0
242,COMPLETE,"[12.0, 0.0]",2025-10-11T19:26:50.119872,2025-10-11T19:34:55.922854,485.802982,0.17729264769955014,0.14147128903004194,0.008,50.0
243,COMPLETE,"[119.0, 5.978077372989905]",2025-10-11T19:34:55.933863,2025-10-11T19:43:01.343504,485.409641,0.046626149634268206,0.09946549975590394,0.006797766028255199,50.0
244,COMPLETE,"[104.0, 6.069019635679437]",2025-10-11T19:43:01.354512,2025-10-11T19:51:06.955323,485.600811,0.04813751409899528,0.10010648424648688,0.008,50.0
245,COMPLETE,"[16.0, 0.45271772899762636]",2025-10-11T19:51:06.966333,2025-10-11T19:59:12.539119,485.572786,0.19445582043045806,0.01,0.001,50.0
246,COMPLETE,"[3.0, 0.8516225263177638]",2025-10-11T19:59:12.549128,2025-10-11T20:07:18.710439,486.161311,0.3858281306274107,0.01,0.008,50.0
247,COMPLETE,"[129.0, 5.786626962129684]",2025-10-11T20:07:18.722449,2025-10-11T20:15:24.468391,485.745942,0.045710373427233914,0.09483378277069103,0.0064358608817924115,50.0
248,COMPLETE,"[132.0, 5.7715965995767196]",2025-10-11T20:15:24.479410,2025-10-11T20:23:29.936082,485.456672,0.045429765483629155,0.08193475642134183,0.006543932339702654,50.0
249,COMPLETE,"[106.0, 6.116033515258049]",2025-10-11T20:23:29.947102,2025-10-11T20:31:35.637983,485.690881,0.051114163301338056,0.07069476316987212,0.008,50.0
250,COMPLETE,"[85.0, 6.262929261209507]",2025-10-11T20:31:35.647991,2025-10-11T20:39:41.583096,485.935105,0.05246042785840087,0.10286792740700924,0.008,50.0
251,COMPLETE,"[133.0, 5.82034582120903]",2025-10-11T20:39:41.593105,2025-10-11T20:47:46.408735,484.81563,0.04513308391179317,0.08545321317138141,0.006484293873470965,50.0
252,COMPLETE,"[143.0, 5.720987563019679]",2025-10-11T20:47:46.418745,2025-10-11T20:55:51.534712,485.115967,0.041386467177960316,0.07107039489214316,0.005633512886747225,50.0
253,COMPLETE,"[142.0, 5.758458826929381]",2025-10-11T20:55:51.544721,2025-10-11T21:03:56.094593,484.549872,0.04146804094095084,0.07043495115390594,0.0056069078678404076,50.0
254,COMPLETE,"[142.0, 5.712789491454498]",2025-10-11T21:03:56.104601,2025-10-11T21:12:00.558387,484.453786,0.041605308675172,0.06927755562214845,0.0055570007362847566,50.0
255,COMPLETE,"[142.0, 5.682720820159866]",2025-10-11T21:12:00.569397,2025-10-11T21:20:05.104266,484.534869,0.04171676782485137,0.06873019323654844,0.0055176319919288605,50.0
256,COMPLETE,"[139.0, 5.709946353769285]",2025-10-11T21:20:05.115275,2025-10-11T21:28:09.367412,484.252137,0.04174965745377467,0.06869760283933686,0.005495042140942189,50.0
257,COMPLETE,"[45.0, 6.159755222536586]",2025-10-11T21:28:09.377421,2025-10-11T21:36:13.420849,484.043428,0.05949252649492024,0.10675763377768027,0.008,50.0
258,COMPLETE,"[128.0, 5.836380182127388]",2025-10-11T21:36:13.431858,2025-10-11T21:44:17.947710,484.515852,0.0453238141969111,0.07349812893234986,0.006914621718027767,50.0
259,COMPLETE,"[125.0, 5.823905645004996]",2025-10-11T21:44:17.958720,2025-10-11T21:52:22.666253,484.707533,0.045314720196690465,0.07368740590500775,0.006876983744629686,50.0
260,COMPLETE,"[125.0, 5.8042615260155515]",2025-10-11T21:52:22.676262,2025-10-11T22:00:27.827671,485.151409,0.045095779546451886,0.10373463402262403,0.006187577881846475,50.0
261,COMPLETE,"[145.0, 5.706554734455619]",2025-10-11T22:00:27.838680,2025-10-11T22:08:33.021639,485.182959,0.041486825803612674,0.07113477001408605,0.005270151291561513,50.0
262,COMPLETE,"[149.0, 5.594040947430795]",2025-10-11T22:08:33.031647,2025-10-11T22:16:37.892797,484.86115,0.0410896046876517,0.07551193937801497,0.004243635279056938,50.0
263,COMPLETE,"[135.0, 5.833421504412142]",2025-10-11T22:16:37.903807,2025-10-11T22:24:42.976651,485.072844,0.04536991075602073,0.07629769184378286,0.006739588544827441,50.0
264,COMPLETE,"[74.0, 6.281029803881909]",2025-10-11T22:24:42.987661,2025-10-11T22:32:48.191127,485.203466,0.054506811665198114,0.10196455439927432,0.008,50.0
265,COMPLETE,"[139.0, 5.741549187788283]",2025-10-11T22:32:48.202136,2025-10-11T22:40:52.985769,484.783633,0.04243557892070705,0.0736840139227593,0.0064710803888297485,50.0
266,COMPLETE,"[136.0, 5.732781119028342]",2025-10-11T22:40:52.996779,2025-10-11T22:48:58.128173,485.131394,0.04261029848147406,0.07394235922382787,0.006471699646988716,50.0
267,COMPLETE,"[105.0, 6.072084709954559]",2025-10-11T22:48:58.140183,2025-10-11T22:57:02.466376,484.326193,0.047857458015203524,0.10297808887496553,0.008,50.0
268,COMPLETE,"[138.0, 5.3464055546084115]",2025-10-11T22:57:02.478387,2025-10-11T23:05:06.856180,484.377793,0.03517495307674617,0.0675181066796857,0.007079351575238645,50.0
269,FAIL,,2025-10-11T23:05:06.868191,2025-10-11T23:08:40.514535,213.646344,0.051529224441536736,0.06660661111253038,0.008,50.0
