number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
36,COMPLETE,"[15.0, 5.982831927797428]",2025-10-24T03:15:56.967983,2025-10-24T03:23:51.847216,474.879233,0.05291894430861641,0.2,0.008,50.0
37,COMPLETE,"[17.0, 6.046054036456627]",2025-10-24T03:23:51.857225,2025-10-24T03:31:47.050747,475.193522,0.052451783871463875,0.2,0.008,50.0
38,COMPLETE,"[23.0, 5.955053481884651]",2025-10-24T03:31:47.059746,2025-10-24T03:39:43.796638,476.736892,0.05213171970159073,0.2,0.006726076418866699,50.0
39,COMPLETE,"[46.0, 5.754796380957114]",2025-10-24T03:39:43.806647,2025-10-24T03:47:47.736965,483.930318,0.05208638396331958,0.2,0.0032574767343508167,50.0
40,COMPLETE,"[44.0, 5.712045738921197]",2025-10-24T03:47:47.746973,2025-10-24T03:55:43.392892,475.645919,0.0520811108993466,0.2,0.0031116912312645316,50.0
41,COMPLETE,"[27.0, 5.908784724757033]",2025-10-24T03:55:43.403901,2025-10-24T04:03:43.092838,479.688937,0.052051618746271275,0.2,0.0058887834461538845,50.0
42,COMPLETE,"[14.0, 5.971655731642127]",2025-10-24T04:03:43.103848,2025-10-24T04:11:43.920385,480.816537,0.05334165307034619,0.2,0.008,50.0
43,COMPLETE,"[45.0, 5.720964606018626]",2025-10-24T04:11:43.931395,2025-10-24T04:19:44.303534,480.372139,0.052175522833586306,0.2,0.003035763654178975,50.0
44,COMPLETE,"[34.0, 5.918521308511368]",2025-10-24T04:19:44.314544,2025-10-24T04:27:46.831599,482.517055,0.05226664449097593,0.2,0.004723529518696449,50.0
45,COMPLETE,"[44.0, 5.699368502511039]",2025-10-24T04:27:46.842609,2025-10-24T04:35:47.348922,480.506313,0.05225338799937869,0.2,0.0029758508200323115,50.0
46,COMPLETE,"[46.0, 5.635330733696552]",2025-10-24T04:35:47.359931,2025-10-24T04:43:47.782116,480.422185,0.05227401634811502,0.2,0.0029011634257547847,50.0
47,COMPLETE,"[108.0, 4.806122556570095]",2025-10-24T04:43:47.793125,2025-10-24T04:51:52.962551,485.169426,0.03901147751076392,0.2,0.001,50.0
48,COMPLETE,"[112.0, 5.037292242762424]",2025-10-24T04:51:52.972559,2025-10-24T04:59:58.171473,485.198914,0.04621282035806152,0.2,0.001,50.0
49,COMPLETE,"[100.0, 5.184072239102501]",2025-10-24T04:59:58.182483,2025-10-24T05:08:00.662850,482.480367,0.04943586306362595,0.2,0.001,50.0
50,COMPLETE,"[5.0, 0.0]",2025-10-24T05:08:00.673859,2025-10-24T05:15:57.082458,476.408599,0.17686418043125504,0.2,0.008,50.0
51,COMPLETE,"[96.0, 5.323071688481444]",2025-10-24T05:15:57.093468,2025-10-24T05:23:53.726278,476.63281,0.04970734996106536,0.2,0.0013477182290630785,50.0
52,COMPLETE,"[77.0, 5.451878791282407]",2025-10-24T05:23:53.737288,2025-10-24T05:31:49.255092,475.517804,0.050251337903265504,0.2,0.001974596966939574,50.0
53,PRUNED,,2025-10-24T05:31:49.265100,2025-10-24T05:39:45.202138,475.937038,0.197033160474632,0.2,0.001,50.0
54,PRUNED,,2025-10-24T05:39:45.212147,2025-10-24T05:47:40.722379,475.510232,0.19435677211789498,0.2,0.001,50.0
55,COMPLETE,"[110.0, 5.113561623752281]",2025-10-24T05:47:40.733388,2025-10-24T05:55:35.896875,475.163487,0.04742872420322268,0.2,0.001,50.0
56,COMPLETE,"[2.0, 0.0]",2025-10-24T05:55:35.908886,2025-10-24T06:03:31.207493,475.298607,0.4460786268352555,0.2,0.001,50.0
57,COMPLETE,"[70.0, 5.621210980398605]",2025-10-24T06:03:31.217502,2025-10-24T06:11:26.790354,475.572852,0.050316781997511335,0.2,0.0022549560963651934,50.0
58,COMPLETE,"[0.0, 0.0]",2025-10-24T06:11:26.801364,2025-10-24T06:19:22.680490,475.879126,0.19192773187053205,0.2,0.001,50.0
59,COMPLETE,"[82.0, 5.424844120940072]",2025-10-24T06:19:22.691499,2025-10-24T06:27:19.813736,477.122237,0.0498230458041886,0.2,0.001672744909471793,50.0
60,COMPLETE,"[106.0, 5.1659526168532155]",2025-10-24T06:27:19.823744,2025-10-24T06:35:17.236240,477.412496,0.04860992379071759,0.2,0.001,50.0
61,COMPLETE,"[86.0, 5.508917108383584]",2025-10-24T06:35:17.247250,2025-10-24T06:43:14.734813,477.487563,0.04977955958334578,0.2,0.0015716361241841026,50.0
62,COMPLETE,"[97.0, 5.212690685623505]",2025-10-24T06:43:14.745822,2025-10-24T06:51:12.769864,478.024042,0.04920072017046546,0.2,0.0010184353762875999,50.0
63,COMPLETE,"[98.0, 5.2328688182852945]",2025-10-24T06:51:12.781875,2025-10-24T06:59:11.227294,478.445419,0.04896960453489641,0.2,0.001032548994050091,50.0
64,COMPLETE,"[50.0, 5.608260233808121]",2025-10-24T06:59:11.238303,2025-10-24T07:07:09.445509,478.207206,0.049444938225050944,0.2,0.0032014774279435273,50.0
65,COMPLETE,"[36.0, 5.842729377845222]",2025-10-24T07:07:09.456519,2025-10-24T07:15:07.784832,478.328313,0.04867125565114971,0.2,0.004744115293249841,50.0
66,COMPLETE,"[109.0, 4.896036087078211]",2025-10-24T07:15:07.795842,2025-10-24T07:23:10.392971,482.597129,0.04114596661528669,0.2,0.001,50.0
67,COMPLETE,"[110.0, 4.904028679490662]",2025-10-24T07:23:10.403979,2025-10-24T07:31:12.966075,482.562096,0.041344039610041176,0.2,0.001,50.0
68,COMPLETE,"[7.0, 0.0]",2025-10-24T07:31:12.977085,2025-10-24T07:39:18.133499,485.156414,0.14164098366118003,0.2,0.001,50.0
69,COMPLETE,"[104.0, 5.176606680839849]",2025-10-24T07:39:18.144508,2025-10-24T07:47:24.531021,486.386513,0.04897963734443098,0.2,0.001,50.0
70,COMPLETE,"[51.0, 5.659504015578856]",2025-10-24T07:47:24.541030,2025-10-24T07:55:29.999714,485.458684,0.049771156422368734,0.2,0.003155737255964676,50.0
71,COMPLETE,"[1.0, 0.0]",2025-10-24T07:55:30.010723,2025-10-24T08:03:35.327280,485.316557,0.45195975816268147,0.2,0.008,50.0
72,COMPLETE,"[102.0, 5.184107974108592]",2025-10-24T08:03:35.337289,2025-10-24T08:11:41.037188,485.699899,0.04924748874855643,0.2,0.001,50.0
73,COMPLETE,"[111.0, 4.933760542027777]",2025-10-24T08:11:41.048198,2025-10-24T08:19:48.698840,487.650642,0.0416882889892004,0.2,0.001,50.0
74,COMPLETE,"[5.0, 0.0]",2025-10-24T08:19:48.708849,2025-10-24T08:27:54.254610,485.545761,0.22859437508282748,0.2,0.008,50.0
75,COMPLETE,"[110.0, 4.934059501560382]",2025-10-24T08:27:54.265620,2025-10-24T08:36:00.634117,486.368497,0.0417037095568735,0.2,0.001,50.0
76,COMPLETE,"[97.0, 5.212502920771588]",2025-10-24T08:36:00.644125,2025-10-24T08:44:07.109709,486.465584,0.049286972890091894,0.2,0.0010159469236072699,50.0
77,COMPLETE,"[97.0, 5.21504281957969]",2025-10-24T08:44:07.120718,2025-10-24T08:52:13.659367,486.538649,0.04915494146206558,0.2,0.0010243054082994614,50.0
78,COMPLETE,"[25.0, 5.823811294496602]",2025-10-24T08:52:13.669376,2025-10-24T09:00:19.135066,485.46569,0.050192306403204205,0.2,0.006687309740160176,50.0
79,COMPLETE,"[94.0, 5.257284544794086]",2025-10-24T09:00:19.145074,2025-10-24T09:08:24.938058,485.792984,0.048861332791931486,0.2,0.001057588278538861,50.0
80,COMPLETE,"[98.0, 5.230580734035724]",2025-10-24T09:08:24.948066,2025-10-24T09:16:26.717454,481.769388,0.04891239854074481,0.2,0.0010307041905168533,50.0
81,COMPLETE,"[101.0, 5.231355051038829]",2025-10-24T09:16:26.728463,2025-10-24T09:24:23.686553,476.95809,0.04888260607233466,0.2,0.0010283865590926464,50.0
82,COMPLETE,"[106.0, 4.862146460087443]",2025-10-24T09:24:23.697563,2025-10-24T09:32:20.852829,477.155266,0.04029468835708163,0.2,0.001,50.0
83,COMPLETE,"[50.0, 5.586334683337119]",2025-10-24T09:32:20.862837,2025-10-24T09:40:18.524375,477.661538,0.0497202674352899,0.2,0.003295494784930351,50.0
84,COMPLETE,"[24.0, 5.308245429011052]",2025-10-24T09:40:18.534384,2025-10-24T09:48:15.341470,476.807086,0.03228164181395795,0.2,0.008,50.0
85,COMPLETE,"[2.0, 0.0]",2025-10-24T09:48:15.352481,2025-10-24T09:56:11.941677,476.589196,0.3210178888011815,0.2,0.001,50.0
86,COMPLETE,"[87.0, 5.352585232259468]",2025-10-24T09:56:11.951685,2025-10-24T10:04:08.729503,476.777818,0.049608185795076476,0.2,0.0014723956123205914,50.0
87,COMPLETE,"[51.0, 5.608417258095295]",2025-10-24T10:04:08.739512,2025-10-24T10:12:05.590198,476.850686,0.04989975523116051,0.2,0.0030522691175041013,50.0
88,COMPLETE,"[37.0, 5.779959569194802]",2025-10-24T10:12:05.601208,2025-10-24T10:20:02.912617,477.311409,0.049080202089378286,0.2,0.004518180343325977,50.0
89,COMPLETE,"[14.0, 0.17854131341966198]",2025-10-24T10:20:02.923625,2025-10-24T10:28:00.453356,477.529731,0.13149152831270494,0.2,0.008,50.0
90,COMPLETE,"[51.0, 5.604360495477344]",2025-10-24T10:28:00.464365,2025-10-24T10:35:58.027998,477.563633,0.0501518800693497,0.2,0.0030060119743111355,50.0
91,COMPLETE,"[26.0, 5.917102479243596]",2025-10-24T10:35:58.039008,2025-10-24T10:43:55.383443,477.344435,0.05044802449458524,0.2,0.006864605672379674,50.0
92,COMPLETE,"[89.0, 5.32028620050068]",2025-10-24T10:43:55.394453,2025-10-24T10:51:53.439514,478.045061,0.04985255223704177,0.2,0.0014235889084184615,50.0
93,COMPLETE,"[50.0, 5.589543246468298]",2025-10-24T10:51:53.451524,2025-10-24T10:59:51.934976,478.483452,0.050008887570610276,0.2,0.0032884632415374213,50.0
94,COMPLETE,"[25.0, 5.875669319054649]",2025-10-24T10:59:51.945986,2025-10-24T11:07:50.155194,478.209208,0.05044975106771894,0.2,0.006905012265950074,50.0
95,COMPLETE,"[89.0, 5.317587075237824]",2025-10-24T11:07:50.165202,2025-10-24T11:15:47.939021,477.773819,0.04990425310188041,0.2,0.0014191123669586023,50.0
96,COMPLETE,"[51.0, 5.600855229303085]",2025-10-24T11:15:47.950031,2025-10-24T11:23:46.359417,478.409386,0.050075253859078905,0.2,0.003294485772574833,50.0
97,COMPLETE,"[98.0, 5.261181741396533]",2025-10-24T11:23:46.370427,2025-10-24T11:31:44.782815,478.412388,0.04958463029794478,0.2,0.0010618990249407479,50.0
98,COMPLETE,"[90.0, 5.338892488582717]",2025-10-24T11:31:44.792824,2025-10-24T11:39:42.783837,477.991013,0.05004887034807917,0.2,0.0014016158829522095,50.0
99,COMPLETE,"[18.0, 5.952761230640736]",2025-10-24T11:39:42.794847,2025-10-24T11:47:41.486485,478.691638,0.05045256357243245,0.2,0.007796725303547999,50.0
100,COMPLETE,"[19.0, 5.919689604798223]",2025-10-24T11:47:41.496494,2025-10-24T11:55:38.435568,476.939074,0.050374572148088416,0.2,0.007813108711288624,50.0
101,COMPLETE,"[50.0, 5.603485104756338]",2025-10-24T11:55:38.446576,2025-10-24T12:03:36.508652,478.062076,0.05021701145336045,0.2,0.0032911698646697343,50.0
102,COMPLETE,"[38.0, 5.817697308534511]",2025-10-24T12:03:36.519662,2025-10-24T12:11:35.372445,478.852783,0.049307655968892604,0.2,0.004549665122619532,50.0
103,COMPLETE,"[50.0, 5.58300674360433]",2025-10-24T12:11:35.382453,2025-10-24T12:19:34.257255,478.874802,0.050171250753187846,0.2,0.0033137166190160506,50.0
104,COMPLETE,"[25.0, 5.960670969918845]",2025-10-24T12:19:34.268265,2025-10-24T12:27:36.311299,482.043034,0.05062722739353012,0.2,0.006786018712270537,50.0
105,COMPLETE,"[106.0, 5.185786685692376]",2025-10-24T12:27:36.322309,2025-10-24T12:35:36.889623,480.567314,0.04838876866332723,0.2,0.001,50.0
106,COMPLETE,"[50.0, 5.601951352128849]",2025-10-24T12:35:36.901634,2025-10-24T12:43:39.459726,482.558092,0.050272640175185415,0.2,0.0033147434780949774,50.0
107,COMPLETE,"[106.0, 5.1679684814807905]",2025-10-24T12:43:39.470736,2025-10-24T12:51:44.106685,484.635949,0.0485547384407099,0.2,0.001,50.0
108,COMPLETE,"[105.0, 5.17116399831852]",2025-10-24T12:51:44.117694,2025-10-24T12:59:47.555573,483.437879,0.0486313162073197,0.2,0.001,50.0
109,COMPLETE,"[91.0, 5.383611857598176]",2025-10-24T12:59:47.565581,2025-10-24T13:07:51.704086,484.138505,0.05073783302215962,0.2,0.0013561816051150112,50.0
110,COMPLETE,"[103.0, 5.177022077306685]",2025-10-24T13:07:51.715096,2025-10-24T13:15:55.908649,484.193553,0.04869959244315298,0.2,0.001,50.0
111,COMPLETE,"[103.0, 5.177255436688162]",2025-10-24T13:15:55.919659,2025-10-24T13:23:57.646008,481.726349,0.04872857439834964,0.2,0.001,50.0
112,COMPLETE,"[103.0, 5.177854051211135]",2025-10-24T13:23:57.657018,2025-10-24T13:32:02.737364,485.080346,0.04875463081296172,0.2,0.001,50.0
113,COMPLETE,"[103.0, 5.171725476775801]",2025-10-24T13:32:02.748373,2025-10-24T13:40:11.144682,488.396309,0.04878500089317336,0.2,0.001,50.0
114,COMPLETE,"[105.0, 5.170103397692827]",2025-10-24T13:40:11.155691,2025-10-24T13:48:19.430891,488.2752,0.04882607512355388,0.2,0.001,50.0
115,COMPLETE,"[104.0, 5.176500024654272]",2025-10-24T13:48:19.440900,2025-10-24T13:56:28.804072,489.363172,0.04889008743326881,0.2,0.001,50.0
116,COMPLETE,"[52.0, 5.625715492072653]",2025-10-24T13:56:28.815081,2025-10-24T14:04:32.066795,483.251714,0.05226677003387124,0.2,0.002709590346437063,50.0
117,COMPLETE,"[20.0, 5.990805127202728]",2025-10-24T14:04:32.076802,2025-10-24T14:12:42.090556,490.013754,0.05149412505229112,0.2,0.007522590282833326,50.0
118,COMPLETE,"[52.0, 5.6466694961055754]",2025-10-24T14:12:42.101565,2025-10-24T14:20:49.098623,486.997058,0.05240904516219694,0.2,0.002681789091452867,50.0
119,COMPLETE,"[95.0, 5.2367121591691514]",2025-10-24T14:20:49.108632,2025-10-24T14:28:56.185763,487.077131,0.05046331594741691,0.2,0.001,50.0
120,COMPLETE,"[46.0, 5.693180895366959]",2025-10-24T14:28:56.196772,2025-10-24T14:37:05.822177,489.625405,0.05220560886943779,0.2,0.0029707996384558616,50.0
121,COMPLETE,"[109.0, 4.931376273083911]",2025-10-24T14:37:05.832186,2025-10-24T14:45:14.138414,488.306228,0.04202866286566966,0.2,0.001,50.0
122,COMPLETE,"[53.0, 5.566471687261886]",2025-10-24T14:45:14.149424,2025-10-24T14:53:25.664518,491.515094,0.05262239582569205,0.2,0.0026018504042526437,50.0
123,COMPLETE,"[44.0, 5.698430705436334]",2025-10-24T14:53:25.675528,2025-10-24T15:01:30.437589,484.762061,0.05191477913817982,0.2,0.0030248637230066836,50.0
124,COMPLETE,"[105.0, 5.172309857305006]",2025-10-24T15:01:30.447598,2025-10-24T15:09:37.670859,487.223261,0.04892673034025441,0.2,0.001,50.0
125,COMPLETE,"[89.0, 5.332689061152298]",2025-10-24T15:09:37.681869,2025-10-24T15:17:45.215405,487.533536,0.05195970722819629,0.2,0.001,50.0
126,COMPLETE,"[6.0, 5.977535411635074]",2025-10-24T15:17:45.226415,2025-10-24T15:25:54.556557,489.330142,0.05628061170765891,0.2,0.008,50.0
127,COMPLETE,"[47.0, 5.638622347276697]",2025-10-24T15:25:54.567567,2025-10-24T15:34:04.112901,489.545334,0.05229113958909322,0.2,0.0029406563706095784,50.0
128,COMPLETE,"[95.0, 5.199379511518556]",2025-10-24T15:34:04.122910,2025-10-24T15:42:09.687689,485.564779,0.049943065446297084,0.2,0.001,50.0
129,COMPLETE,"[47.0, 5.689007653093959]",2025-10-24T15:42:09.698698,2025-10-24T15:50:19.892612,490.193914,0.052169781745660865,0.2,0.0029650399803819324,50.0
130,COMPLETE,"[30.0, 5.640811307119215]",2025-10-24T15:50:19.903622,2025-10-24T15:58:28.794372,488.89075,0.04388055465429904,0.2,0.005700300886796784,50.0
131,COMPLETE,"[47.0, 5.723476608706458]",2025-10-24T15:58:28.805382,2025-10-24T16:06:35.665317,486.859935,0.05142495381696912,0.2,0.003085967578770668,50.0
132,COMPLETE,"[2.0, 0.0]",2025-10-24T16:06:35.675326,2025-10-24T16:14:44.051617,488.376291,0.27418831116977344,0.2,0.008,50.0
133,COMPLETE,"[106.0, 5.169617712387981]",2025-10-24T16:14:44.061625,2025-10-24T16:22:51.025654,486.964029,0.04886829857498265,0.2,0.001,50.0
134,COMPLETE,"[104.0, 5.174604172662936]",2025-10-24T16:22:51.036663,2025-10-24T16:30:58.089772,487.053109,0.048908351104542336,0.2,0.001,50.0
135,COMPLETE,"[111.0, 4.96020605616634]",2025-10-24T16:30:58.100781,2025-10-24T16:39:06.812356,488.711575,0.042539669148159855,0.2,0.001,50.0
136,COMPLETE,"[106.0, 5.171600271328632]",2025-10-24T16:39:06.823365,2025-10-24T16:47:14.054633,487.231268,0.048939540039940096,0.2,0.001,50.0
137,COMPLETE,"[104.0, 5.176207719617379]",2025-10-24T16:47:14.064642,2025-10-24T16:55:23.403792,489.33915,0.04897807369371694,0.2,0.001,50.0
138,COMPLETE,"[47.0, 5.695946519144502]",2025-10-24T16:55:23.413801,2025-10-24T17:03:31.045426,487.631625,0.05159419701626799,0.2,0.003048298712119334,50.0
139,COMPLETE,"[53.0, 5.60968129967933]",2025-10-24T17:03:31.057436,2025-10-24T17:11:38.597283,487.539847,0.05205279473437947,0.2,0.0026892466880803034,50.0
140,COMPLETE,"[45.0, 5.708978455255445]",2025-10-24T17:11:38.607292,2025-10-24T17:19:45.171964,486.564672,0.05162117731360912,0.2,0.003040408655690168,50.0
141,COMPLETE,"[48.0, 5.673497580812447]",2025-10-24T17:19:45.182974,2025-10-24T17:27:51.269218,486.086244,0.051666149201480965,0.2,0.0030235274001236237,50.0
142,COMPLETE,"[93.0, 5.208306034971591]",2025-10-24T17:27:51.280227,2025-10-24T17:35:57.860914,486.580687,0.050012972514513594,0.2,0.001,50.0
143,COMPLETE,"[111.0, 4.941130587746968]",2025-10-24T17:35:57.871923,2025-10-24T17:44:06.310269,488.438346,0.04265299906453786,0.2,0.001,50.0
144,COMPLETE,"[110.0, 4.938425184998996]",2025-10-24T17:44:06.320278,2025-10-24T17:52:14.001948,487.68167,0.04267188353667094,0.2,0.001,50.0
145,COMPLETE,"[103.0, 5.17830018581295]",2025-10-24T17:52:14.012957,2025-10-24T18:00:19.042257,485.0293,0.0489899504829759,0.2,0.001,50.0
146,COMPLETE,"[111.0, 4.944588217089411]",2025-10-24T18:00:19.053267,2025-10-24T18:08:23.246820,484.193553,0.04271930788660331,0.2,0.001,50.0
147,COMPLETE,"[53.0, 5.645350374734765]",2025-10-24T18:08:23.258831,2025-10-24T18:16:27.349292,484.090461,0.05222904020407739,0.2,0.0026513274933551937,50.0
148,COMPLETE,"[25.0, 5.969789478566309]",2025-10-24T18:16:27.359301,2025-10-24T18:24:34.683652,487.324351,0.05296212356420056,0.2,0.005906092755085044,50.0
149,COMPLETE,"[111.0, 4.942129022737417]",2025-10-24T18:24:34.693660,2025-10-24T18:32:42.686609,487.992949,0.04277723568248472,0.2,0.001,50.0
150,COMPLETE,"[27.0, 5.982645852876276]",2025-10-24T18:32:42.697618,2025-10-24T18:40:50.543434,487.845816,0.05272695058973269,0.2,0.005794805442929727,50.0
151,COMPLETE,"[46.0, 5.64316439089486]",2025-10-24T18:40:50.553443,2025-10-24T18:48:57.405371,486.851928,0.05229309301458855,0.2,0.0028729639499129,50.0
152,COMPLETE,"[29.0, 5.927425530678619]",2025-10-24T18:48:57.416381,2025-10-24T18:57:06.062913,488.646532,0.052734606221040634,0.2,0.005285765367725815,50.0
153,COMPLETE,"[28.0, 5.882911404914994]",2025-10-24T18:57:06.073923,2025-10-24T19:05:13.782616,487.708693,0.052878542572706425,0.2,0.005298769687634497,50.0
154,COMPLETE,"[30.0, 5.952109405792272]",2025-10-24T19:05:13.793626,2025-10-24T19:13:21.864643,488.071017,0.05276439647601653,0.2,0.005389564183351576,50.0
155,COMPLETE,"[76.0, 5.439667307625098]",2025-10-24T19:13:21.874652,2025-10-24T19:21:30.110818,488.236166,0.05190949257049472,0.2,0.0018831984394958813,50.0
156,COMPLETE,"[111.0, 4.941799062427139]",2025-10-24T19:21:30.120826,2025-10-24T19:29:38.313953,488.193127,0.042764944028794015,0.2,0.001,50.0
157,COMPLETE,"[21.0, 5.916785545471804]",2025-10-24T19:29:38.324962,2025-10-24T19:37:47.512978,489.188016,0.05475807863485617,0.2,0.006198638141055886,50.0
158,COMPLETE,"[39.0, 5.853605730717108]",2025-10-24T19:37:47.524988,2025-10-24T19:45:57.216454,489.691466,0.05053648487978753,0.2,0.0042059576248679505,50.0
159,COMPLETE,"[74.0, 5.428257384718179]",2025-10-24T19:45:57.227463,2025-10-24T19:54:07.169152,489.941689,0.05198960766728738,0.2,0.0019082885229673365,50.0
160,COMPLETE,"[112.0, 4.942984700712145]",2025-10-24T19:54:07.182163,2025-10-24T20:02:17.561242,490.379079,0.04282336599633274,0.2,0.001,50.0
