number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
160,COMPLETE,"[4.0, 0.0]",2025-10-11T17:56:38.073171,2025-10-11T18:04:31.918317,473.845146,0.32975640739846473,0.2,0.008,50.0
161,COMPLETE,"[170.0, 4.699316469375377]",2025-10-11T18:04:31.928325,2025-10-11T18:12:25.167573,473.239248,0.03190693677394279,0.2,0.0024573695640067537,50.0
162,COMPLETE,"[171.0, 4.86424507086242]",2025-10-11T18:12:25.177581,2025-10-11T18:20:18.162493,472.984912,0.03529608076459156,0.2,0.0026143640015725287,50.0
163,COMPLETE,"[170.0, 4.689705933904979]",2025-10-11T18:20:18.173014,2025-10-11T18:28:11.343062,473.170048,0.03205741665132949,0.2,0.0024375694724640554,50.0
164,COMPLETE,"[168.0, 4.873740061767601]",2025-10-11T18:28:11.353920,2025-10-11T18:36:04.639513,473.285593,0.03541015597973005,0.2,0.002606543035545438,50.0
165,COMPLETE,"[170.0, 4.695576616092595]",2025-10-11T18:36:04.649835,2025-10-11T18:43:56.680581,472.030746,0.03169091658171788,0.2,0.0024500018331909297,50.0
166,COMPLETE,"[170.0, 4.703586231751594]",2025-10-11T18:43:56.691592,2025-10-11T18:51:50.506140,473.814548,0.0320742377977636,0.2,0.002456760046185038,50.0
167,COMPLETE,"[101.0, 5.9295206217640235]",2025-10-11T18:51:50.517151,2025-10-11T18:59:41.980474,471.463323,0.04837478057908376,0.2,0.008,50.0
168,COMPLETE,"[172.0, 4.698687768943826]",2025-10-11T18:59:41.990996,2025-10-11T19:07:34.963587,472.972591,0.03191545734432715,0.2,0.002454428016674445,50.0
169,COMPLETE,"[170.0, 4.863282270546333]",2025-10-11T19:07:34.974859,2025-10-11T19:15:28.224759,473.2499,0.03534611370595599,0.2,0.002615103701325192,50.0
170,COMPLETE,"[102.0, 5.934945397340691]",2025-10-11T19:15:28.235703,2025-10-11T19:23:20.663155,472.427452,0.04838087401014955,0.2,0.008,50.0
171,COMPLETE,"[100.0, 5.936419789339739]",2025-10-11T19:23:20.674166,2025-10-11T19:31:13.480684,472.806518,0.048391012438607134,0.2,0.008,50.0
172,COMPLETE,"[169.0, 4.866050886166823]",2025-10-11T19:31:13.490662,2025-10-11T19:39:06.612358,473.121696,0.03538954338212469,0.2,0.0026159609867002324,50.0
173,COMPLETE,"[170.0, 4.881933003447383]",2025-10-11T19:39:06.623369,2025-10-11T19:46:59.464255,472.840886,0.03539256710824026,0.2,0.002620039160692958,50.0
174,COMPLETE,"[101.0, 5.934409281909593]",2025-10-11T19:46:59.475233,2025-10-11T19:54:50.814104,471.338871,0.048380521260502955,0.2,0.008,50.0
175,COMPLETE,"[9.0, 0.9730848061057974]",2025-10-11T19:54:50.825114,2025-10-11T20:02:42.282832,471.457718,0.5,0.2,0.001,50.0
176,COMPLETE,"[101.0, 5.936284824289666]",2025-10-11T20:02:42.293842,2025-10-11T20:10:33.738489,471.444647,0.04839356286524409,0.2,0.008,50.0
177,COMPLETE,"[44.0, 5.968120745338728]",2025-10-11T20:10:33.749163,2025-10-11T20:18:25.473846,471.724683,0.056697253241748215,0.2,0.006750105446903439,50.0
178,COMPLETE,"[170.0, 5.005676136878433]",2025-10-11T20:18:25.484276,2025-10-11T20:26:17.518091,472.033815,0.03536450628249686,0.2,0.0026445351553517687,50.0
179,COMPLETE,"[3.0, 0.0]",2025-10-11T20:26:17.528029,2025-10-11T20:34:10.103407,472.575378,0.3084247868137042,0.2,0.001,50.0
180,COMPLETE,"[102.0, 5.933203392887863]",2025-10-11T20:34:10.113992,2025-10-11T20:42:02.934968,472.820976,0.04842698478443483,0.2,0.008,50.0
181,COMPLETE,"[138.0, 5.787543956612287]",2025-10-11T20:42:02.945597,2025-10-11T20:49:54.355264,471.409667,0.041412096164532654,0.2,0.008,50.0
182,COMPLETE,"[101.0, 5.9342364745306195]",2025-10-11T20:49:54.366586,2025-10-11T20:57:46.937778,472.571192,0.04842617713455982,0.2,0.008,50.0
183,COMPLETE,"[146.0, 5.663499043379468]",2025-10-11T20:57:46.947786,2025-10-11T21:05:38.386283,471.438497,0.04128004652882675,0.2,0.00531173559967725,50.0
184,COMPLETE,"[121.0, 5.910588002248577]",2025-10-11T21:05:38.397055,2025-10-11T21:13:28.466105,470.06905,0.04481577666292104,0.2,0.008,50.0
185,COMPLETE,"[101.0, 5.931396195620878]",2025-10-11T21:13:28.476166,2025-10-11T21:21:20.703771,472.227605,0.048415735564963695,0.2,0.008,50.0
186,COMPLETE,"[102.0, 5.932346787317865]",2025-10-11T21:21:20.713781,2025-10-11T21:29:12.583335,471.869554,0.04842672219130398,0.2,0.008,50.0
187,COMPLETE,"[99.0, 5.923080372870797]",2025-10-11T21:29:12.594373,2025-10-11T21:37:04.359351,471.764978,0.04844006416036516,0.2,0.008,50.0
188,COMPLETE,"[99.0, 5.926087739155931]",2025-10-11T21:37:04.370330,2025-10-11T21:44:56.552173,472.181843,0.048444122764138654,0.2,0.008,50.0
189,COMPLETE,"[99.0, 5.92682124163241]",2025-10-11T21:44:56.563145,2025-10-11T21:52:49.441779,472.878634,0.04844516689767306,0.2,0.008,50.0
190,COMPLETE,"[98.0, 5.929203990485204]",2025-10-11T21:52:49.452790,2025-10-11T22:00:41.792264,472.339474,0.048447211930187584,0.2,0.008,50.0
191,COMPLETE,"[100.0, 5.932582463390471]",2025-10-11T22:00:41.802123,2025-10-11T22:08:32.001057,470.198934,0.04845200209142287,0.2,0.008,50.0
192,COMPLETE,"[99.0, 5.929176181799386]",2025-10-11T22:08:32.012068,2025-10-11T22:16:22.599641,470.587573,0.04845550205114526,0.2,0.008,50.0
193,COMPLETE,"[98.0, 5.931173222226146]",2025-10-11T22:16:22.610077,2025-10-11T22:24:14.822543,472.212466,0.04846102947531327,0.2,0.008,50.0
194,COMPLETE,"[121.0, 5.900787934887061]",2025-10-11T22:24:14.833553,2025-10-11T22:32:05.617157,470.783604,0.04462980745191788,0.2,0.008,50.0
195,COMPLETE,"[99.0, 5.929651748691799]",2025-10-11T22:32:05.628168,2025-10-11T22:39:56.660781,471.032613,0.048447874140033535,0.2,0.008,50.0
196,COMPLETE,"[100.0, 5.931905550649381]",2025-10-11T22:39:56.671781,2025-10-11T22:47:48.322242,471.650461,0.048453013211246974,0.2,0.008,50.0
197,COMPLETE,"[122.0, 5.915876904084112]",2025-10-11T22:47:48.332250,2025-10-11T22:55:40.591210,472.25896,0.04457611909339549,0.2,0.008,50.0
198,COMPLETE,"[100.0, 5.92706037946033]",2025-10-11T22:55:40.601880,2025-10-11T23:03:31.512984,470.911104,0.04843547742476662,0.2,0.008,50.0
199,COMPLETE,"[98.0, 5.927151083823519]",2025-10-11T23:03:31.523436,2025-10-11T23:11:22.253728,470.730292,0.04844670053887562,0.2,0.008,50.0
200,FAIL,,2025-10-11T23:11:22.263737,2025-10-11T23:14:02.108877,159.84514,0.04844372949390484,0.2,0.008,50.0
