number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_CQ,attr_GR,attr_KR,attr_MC
144,COMPLETE,[0.0],2025-09-10T11:40:32.835731,2025-09-10T11:48:39.230845,486.395114,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
145,COMPLETE,[0.13269904647998063],2025-09-10T11:48:39.244860,2025-09-10T11:56:45.043846,485.798986,0.053,0.2,0.04221139766038508,50.0,87.0,23.0,110.0,5.627544503619356
146,COMPLETE,[0.0],2025-09-10T11:56:45.057859,2025-09-10T12:04:49.524656,484.466797,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
147,COMPLETE,[0.1217909814481051],2025-09-10T12:04:49.539670,2025-09-10T12:12:54.123572,484.583902,0.04768231279541713,0.2,0.03,50.0,100.0,22.0,122.0,5.892830942664402
148,COMPLETE,[0.10945362540193816],2025-09-10T12:12:54.137584,2025-09-10T12:20:58.615392,484.477808,0.049173712930863284,0.2,0.03,50.0,96.0,25.0,121.0,5.893752340916552
149,COMPLETE,[0.12808695202964232],2025-09-10T12:20:58.631406,2025-09-10T12:29:03.107211,484.475805,0.045,0.2,0.042291199898973175,50.0,101.0,12.0,113.0,5.700409956792439
150,COMPLETE,[0.0],2025-09-10T12:29:03.122224,2025-09-10T12:37:08.303661,485.181437,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
151,COMPLETE,[0.0],2025-09-10T12:37:08.319675,2025-09-10T12:45:13.206848,484.887173,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
152,COMPLETE,[0.23145897070717744],2025-09-10T12:45:13.222863,2025-09-10T12:53:18.430322,485.207459,0.048676661151446705,0.2,0.03669702158935838,50.0,91.0,21.0,112.0,5.803184196661897
153,COMPLETE,[0.06653939682154301],2025-09-10T12:53:18.445335,2025-09-10T13:01:24.106200,485.660865,0.053,0.2,0.05193903291675553,50.0,89.0,19.0,108.0,5.425660781774672
154,COMPLETE,[0.16477918991704735],2025-09-10T13:01:24.122214,2025-09-10T13:09:29.430763,485.308549,0.045,0.2,0.034532927334170356,50.0,102.0,16.0,118.0,5.80438948835609
155,COMPLETE,[0.17148120043531517],2025-09-10T13:09:29.446777,2025-09-10T13:17:34.996542,485.549765,0.053,0.2,0.03647119982652718,50.0,84.0,30.0,114.0,5.723809455320227
156,COMPLETE,[0.13826197408011287],2025-09-10T13:17:35.011556,2025-09-10T13:25:40.704449,485.692893,0.045,0.2,0.047633635210235434,50.0,97.0,10.0,107.0,5.623741880657018
157,COMPLETE,[0.10701302420298524],2025-09-10T13:25:40.720463,2025-09-10T13:33:46.242203,485.52174,0.05086617252190823,0.2,0.055,50.0,90.0,15.0,105.0,5.451532027454361
158,COMPLETE,[0.200540580742844],2025-09-10T13:33:46.257216,2025-09-10T13:41:52.079225,485.822009,0.050838289714480504,0.2,0.03,50.0,89.0,30.0,119.0,5.8859662336892296
159,COMPLETE,[0.06240134825849915],2025-09-10T13:41:52.094238,2025-09-10T13:49:58.262556,486.168318,0.047319281501631394,0.2,0.055,50.0,93.0,12.0,105.0,5.51762726769771
160,COMPLETE,[0.0],2025-09-10T13:49:58.277569,2025-09-10T13:58:04.956342,486.678773,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
161,COMPLETE,[0.0],2025-09-10T13:58:04.971356,2025-09-10T14:06:10.474079,485.502723,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
162,COMPLETE,[0.0],2025-09-10T14:06:10.489092,2025-09-10T14:14:16.457231,485.968139,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
163,COMPLETE,[0.0],2025-09-10T14:14:16.474246,2025-09-10T14:22:21.878882,485.404636,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
164,COMPLETE,[0.0],2025-09-10T14:22:21.893895,2025-09-10T14:30:26.729349,484.835454,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
165,COMPLETE,[0.0],2025-09-10T14:30:26.744362,2025-09-10T14:38:32.148999,485.404637,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
166,COMPLETE,[0.12861068273603507],2025-09-10T14:38:32.164011,2025-09-10T14:46:38.072097,485.908086,0.053,0.2,0.042451910583257195,50.0,84.0,24.0,108.0,5.621192490395987
167,COMPLETE,[0.09534123580076145],2025-09-10T14:46:38.087110,2025-09-10T14:54:44.158341,486.071231,0.05025484088894949,0.2,0.055,50.0,89.0,15.0,104.0,5.495733263420369
168,COMPLETE,[0.10794935480057347],2025-09-10T14:54:44.173354,2025-09-10T15:02:49.993361,485.820007,0.04743304651751251,0.2,0.03,50.0,100.0,22.0,122.0,5.898290345301631
169,COMPLETE,[0.0946189429316357],2025-09-10T15:02:50.008374,2025-09-10T15:10:55.687255,485.678881,0.045,0.2,0.042430175593839076,50.0,98.0,13.0,111.0,5.693305922611767
170,COMPLETE,[0.0],2025-09-10T15:10:55.701267,2025-09-10T15:19:01.033838,485.332571,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
171,COMPLETE,[0.0],2025-09-10T15:19:01.048851,2025-09-10T15:27:06.282333,485.233482,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
172,COMPLETE,[0.0],2025-09-10T15:27:06.298348,2025-09-10T15:35:11.770043,485.471695,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
173,COMPLETE,[0.15059161025831874],2025-09-10T15:35:11.786057,2025-09-10T15:43:17.206707,485.42065,0.048003827833477154,0.2,0.04272347602187189,50.0,95.0,16.0,111.0,5.721168042366411
174,COMPLETE,[0.08786038375269532],2025-09-10T15:43:17.222721,2025-09-10T15:51:22.389144,485.166423,0.04916468492562422,0.2,0.03,50.0,96.0,24.0,120.0,5.891842662972188
175,COMPLETE,[0.0],2025-09-10T15:51:22.405158,2025-09-10T15:59:27.661661,485.256503,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
176,COMPLETE,[0.0],2025-09-10T15:59:27.676674,2025-09-10T16:07:32.468763,484.792089,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
177,COMPLETE,[0.0],2025-09-10T16:07:32.483776,2025-09-10T16:15:37.858385,485.374609,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
178,COMPLETE,[0.0],2025-09-10T16:15:37.873398,2025-09-10T16:23:42.653475,484.780077,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
179,COMPLETE,[0.0],2025-09-10T16:23:42.668489,2025-09-10T16:31:47.376502,484.708013,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
180,COMPLETE,[0.10080668868920087],2025-09-10T16:31:47.391515,2025-09-10T16:39:53.677791,486.286276,0.053,0.2,0.04242108822276669,50.0,86.0,23.0,109.0,5.64070052762212
181,COMPLETE,[0.09559919173610974],2025-09-10T16:39:53.692804,2025-09-10T16:47:58.951309,485.258505,0.05056385120946957,0.2,0.055,50.0,91.0,15.0,106.0,5.4527884799923685
182,COMPLETE,[0.18614429786278555],2025-09-10T16:47:58.966322,2025-09-10T16:56:04.066687,485.100365,0.05069957569825904,0.2,0.03,50.0,89.0,31.0,120.0,5.871794845226372
183,COMPLETE,[0.04670997578913092],2025-09-10T16:56:04.082701,2025-09-10T17:04:09.184065,485.101364,0.047557837439848455,0.2,0.055,50.0,91.0,13.0,104.0,5.513371198182332
184,COMPLETE,[0.0862515191957897],2025-09-10T17:04:09.199078,2025-09-10T17:12:14.962513,485.763435,0.045,0.2,0.04211243042744913,50.0,100.0,13.0,113.0,5.6851768673499965
185,COMPLETE,[0.0],2025-09-10T17:12:14.977526,2025-09-10T17:20:19.882734,484.905208,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
186,COMPLETE,[0.0],2025-09-10T17:20:19.897747,2025-09-10T17:28:25.069285,485.171538,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
187,COMPLETE,[0.0],2025-09-10T17:28:25.086299,2025-09-10T17:36:30.247619,485.16132,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
188,COMPLETE,[0.0],2025-09-10T17:36:30.262633,2025-09-10T17:44:35.333214,485.070581,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
189,COMPLETE,[0.09012125455176541],2025-09-10T17:44:35.348227,2025-09-10T17:52:41.049770,485.701543,0.053,0.2,0.04247655352757922,50.0,85.0,24.0,109.0,5.623605740567406
190,COMPLETE,[0.0],2025-09-10T17:52:41.064784,2025-09-10T18:00:46.830073,485.765289,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
191,COMPLETE,[0.0],2025-09-10T18:00:46.846087,2025-09-10T18:08:52.135152,485.289065,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
192,COMPLETE,[0.0],2025-09-10T18:08:52.150166,2025-09-10T18:16:57.476886,485.32672,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
193,COMPLETE,[0.16816296845244336],2025-09-10T18:16:57.493902,2025-09-10T18:25:02.969237,485.475335,0.04921776648770101,0.2,0.042671752787980924,50.0,93.0,17.0,110.0,5.712503265993632
194,COMPLETE,[0.09826440260148435],2025-09-10T18:25:02.984251,2025-09-10T18:33:08.771244,485.786993,0.047244557960826,0.2,0.03,50.0,100.0,23.0,123.0,5.905156871383808
195,COMPLETE,[0.041434759887164295],2025-09-10T18:33:08.786258,2025-09-10T18:41:13.789347,485.003089,0.04911227561346909,0.2,0.055,50.0,92.0,13.0,105.0,5.518383018641661
196,COMPLETE,[0.0],2025-09-10T18:41:13.804360,2025-09-10T18:49:18.571168,484.766808,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
197,COMPLETE,[0.0],2025-09-10T18:49:18.586181,2025-09-10T18:57:23.769632,485.183451,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
198,COMPLETE,[0.0],2025-09-10T18:57:23.784645,2025-09-10T19:05:29.550485,485.76584,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
199,COMPLETE,[0.06720898405962354],2025-09-10T19:05:29.565498,2025-09-10T19:13:35.119580,485.554082,0.045,0.2,0.04236298096397373,50.0,99.0,13.0,112.0,5.7035842368359795
200,COMPLETE,[0.0],2025-09-10T19:13:35.135594,2025-09-10T19:21:40.860614,485.72502,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
201,COMPLETE,[0.0],2025-09-10T19:21:40.874628,2025-09-10T19:29:47.064076,486.189448,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
202,COMPLETE,[0.0],2025-09-10T19:29:47.080090,2025-09-10T19:37:53.350345,486.270255,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
203,COMPLETE,[0.0],2025-09-10T19:37:53.366360,2025-09-10T19:45:59.277717,485.911357,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
204,COMPLETE,[0.0],2025-09-10T19:45:59.291995,2025-09-10T19:54:05.106568,485.814573,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
205,COMPLETE,[0.0],2025-09-10T19:54:05.120581,2025-09-10T20:02:11.520509,486.399928,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
206,COMPLETE,[0.14530743354764367],2025-09-10T20:02:11.534523,2025-09-10T20:10:17.655421,486.120898,0.050852001946402076,0.2,0.03,50.0,87.0,31.0,118.0,5.884809292107951
207,COMPLETE,[0.04860602671377847],2025-09-10T20:10:17.671435,2025-09-10T20:18:23.052731,485.381296,0.04717066857706327,0.2,0.055,50.0,92.0,12.0,104.0,5.5381812736444305
208,COMPLETE,[0.0634816701598754],2025-09-10T20:18:23.067744,2025-09-10T20:26:28.058705,484.990961,0.049998395816981026,0.2,0.05499999999999999,50.0,90.0,14.0,104.0,5.5037268799025885
209,COMPLETE,[0.07609607510158094],2025-09-10T20:26:28.073718,2025-09-10T20:34:32.762725,484.689007,0.047638835178984734,0.2,0.03,50.0,98.0,23.0,121.0,5.899515190737494
210,COMPLETE,[0.1642680952275962],2025-09-10T20:34:32.776737,2025-09-10T20:42:37.353684,484.576947,0.053,0.2,0.03278394907585624,50.0,80.0,35.0,115.0,5.770854924009171
211,COMPLETE,[0.10759178446660499],2025-09-10T20:42:37.369699,2025-09-10T20:50:41.977126,484.607427,0.045,0.2,0.05160275887826835,50.0,95.0,10.0,105.0,5.601006843011772
212,COMPLETE,[0.12849030184581922],2025-09-10T20:50:41.993141,2025-09-10T20:58:46.729758,484.736617,0.053,0.2,0.046250803029835315,50.0,87.0,21.0,108.0,5.560067050323139
213,COMPLETE,[0.09418118477260802],2025-09-10T20:58:46.744772,2025-09-10T21:06:52.277816,485.533044,0.053,0.2,0.05135909660017955,50.0,86.0,20.0,106.0,5.427728818564763
214,COMPLETE,[0.13354252275534612],2025-09-10T21:06:52.291828,2025-09-10T21:14:57.483949,485.192121,0.045,0.2,0.037301855287772384,50.0,101.0,15.0,116.0,5.783827626071455
215,COMPLETE,[0.1685286374963614],2025-09-10T21:14:57.498963,2025-09-10T21:23:02.902861,485.403898,0.045,0.2,0.03406243233004417,50.0,104.0,15.0,119.0,5.821502198146164
216,COMPLETE,[0.10215653532370826],2025-09-10T21:23:02.917875,2025-09-10T21:31:08.376601,485.458726,0.045,0.2,0.04703757632776418,50.0,97.0,12.0,109.0,5.637446935321963
217,COMPLETE,[0.15208325272143117],2025-09-10T21:31:08.392615,2025-09-10T21:39:13.978977,485.586362,0.053,0.2,0.03763336204065007,50.0,85.0,27.0,112.0,5.728495261832407
218,COMPLETE,[0.09793458940853338],2025-09-10T21:39:13.993991,2025-09-10T21:47:19.643313,485.649322,0.045,0.2,0.05044022151371527,50.0,95.0,11.0,106.0,5.627302184146473
219,COMPLETE,[0.12144533019533794],2025-09-10T21:47:19.658326,2025-09-10T21:55:24.305169,484.646843,0.053,0.2,0.04773582917275525,50.0,87.0,20.0,107.0,5.5313480141318525
220,COMPLETE,[0.13325125511384003],2025-09-10T21:55:24.320183,2025-09-10T22:03:29.194980,484.874797,0.045,0.2,0.03675099149778625,50.0,103.0,13.0,116.0,5.777191676395216
221,COMPLETE,[0.1705437297983534],2025-09-10T22:03:29.209993,2025-09-10T22:11:34.170162,484.960169,0.053,0.2,0.03637990656556814,50.0,81.0,31.0,112.0,5.716355114584079
222,COMPLETE,[0.1063530900946617],2025-09-10T22:11:34.185176,2025-09-10T22:19:39.485286,485.30011,0.053,0.2,0.04789415452845229,50.0,87.0,20.0,107.0,5.509551364068543
223,COMPLETE,[0.11419315707824522],2025-09-10T22:19:39.500299,2025-09-10T22:27:45.175842,485.675543,0.045,0.2,0.04767413771087533,50.0,99.0,10.0,109.0,5.625612233076009
224,COMPLETE,[0.13686704800013652],2025-09-10T22:27:45.190856,2025-09-10T22:35:50.782574,485.591718,0.0507189693924242,0.2,0.03,50.0,88.0,31.0,119.0,5.869864767343444
225,COMPLETE,[0.08425800349118381],2025-09-10T22:35:50.796587,2025-09-10T22:43:56.413750,485.617163,0.05089381446980605,0.2,0.05499999999999999,50.0,89.0,15.0,104.0,5.4503954218781105
226,COMPLETE,[0.03313178954696493],2025-09-10T22:43:56.429764,2025-09-10T22:52:01.958648,485.528884,0.04735561527437726,0.2,0.05499999999999999,50.0,91.0,12.0,103.0,5.518956358722006
227,COMPLETE,[0.05973891919254198],2025-09-10T22:52:01.973661,2025-09-10T23:00:06.864789,484.891128,0.047723103044727155,0.2,0.03,50.0,99.0,22.0,121.0,5.8971719937274045
228,COMPLETE,[0.0500902799568276],2025-09-10T23:00:06.879803,2025-09-10T23:08:12.108849,485.229046,0.0490828220328425,0.2,0.055,50.0,90.0,14.0,104.0,5.510775541988896
229,COMPLETE,[0.0],2025-09-10T23:08:12.121861,2025-09-10T23:16:17.536667,485.414806,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
230,COMPLETE,[0.0],2025-09-10T23:16:17.551681,2025-09-10T23:24:23.078631,485.52695,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
231,COMPLETE,[0.0],2025-09-10T23:24:23.093644,2025-09-10T23:32:27.533492,484.439848,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
232,COMPLETE,[0.0],2025-09-10T23:32:27.548505,2025-09-10T23:40:31.969844,484.421339,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
233,COMPLETE,[0.0],2025-09-10T23:40:31.984857,2025-09-10T23:48:36.508211,484.523354,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
234,COMPLETE,[0.0],2025-09-10T23:48:36.523224,2025-09-10T23:56:40.838467,484.315243,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
235,COMPLETE,[0.0],2025-09-10T23:56:40.853481,2025-09-11T00:04:46.866665,486.013184,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
236,COMPLETE,[0.0],2025-09-11T00:04:46.881678,2025-09-11T00:12:52.399832,485.518154,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
237,COMPLETE,[0.13832686598728455],2025-09-11T00:12:52.414846,2025-09-11T00:20:57.709038,485.294192,0.05032839051004182,0.2,0.03,50.0,89.0,30.0,119.0,5.894638776656189
238,COMPLETE,[0.05160020261035973],2025-09-11T00:20:57.725052,2025-09-11T00:29:02.810412,485.08536,0.04774759285055859,0.2,0.055,50.0,93.0,12.0,105.0,5.511908381309579
239,COMPLETE,[0.05912312824769824],2025-09-11T00:29:02.825425,2025-09-11T00:37:07.204799,484.379374,0.0490483969077782,0.2,0.03,50.0,98.0,24.0,122.0,5.887915188311535
240,COMPLETE,[0.0],2025-09-11T00:37:07.219813,2025-09-11T00:45:11.526544,484.306731,0.053,0.2,0.055,50.0,88.0,18.0,106.0,5.393999783304597
241,COMPLETE,[0.0],2025-09-11T00:45:11.541557,2025-09-11T00:53:16.080408,484.538851,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
242,COMPLETE,[0.0],2025-09-11T00:53:16.095421,2025-09-11T01:01:20.651352,484.555931,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
243,COMPLETE,[0.0],2025-09-11T01:01:20.667367,2025-09-11T01:09:24.914202,484.246835,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
244,COMPLETE,[0.08956119470900088],2025-09-11T01:09:24.930217,2025-09-11T01:17:29.005554,484.075337,0.053,0.2,0.042323648556764425,50.0,87.0,23.0,110.0,5.65456435395417
245,COMPLETE,[0.0],2025-09-11T01:17:29.021568,2025-09-11T01:25:33.805168,484.7836,0.045,0.2,0.055,50.0,95.0,8.0,103.0,5.492446517176829
246,COMPLETE,[5.876178950832885e-10],2025-09-11T01:25:33.820182,2025-09-11T01:33:38.191796,484.371614,0.053,0.2,0.05499999999999999,50.0,88.0,18.0,106.0,5.39399978366969
247,COMPLETE,[0.0],2025-09-11T01:33:38.206809,2025-09-11T01:41:42.961885,484.755076,0.045,0.2,0.03,50.0,103.0,18.0,121.0,5.9738886370479864
248,COMPLETE,[0.0],2025-09-11T01:41:42.975897,2025-09-11T01:49:47.681253,484.705356,0.053,0.2,0.03,50.0,83.0,34.0,117.0,5.854416661095787
249,COMPLETE,[0.11115012187708279],2025-09-11T01:49:47.696267,2025-09-11T01:57:51.726703,484.030436,0.045,0.2,0.042247748561178085,50.0,102.0,12.0,114.0,5.6835636740003235
250,FAIL,,2025-09-11T01:57:51.741716,2025-09-11T01:57:51.771743,0.030027,,,,,,,,
251,FAIL,,2025-09-11T01:57:51.786756,2025-09-11T01:57:51.813780,0.027024,,,,,,,,
252,FAIL,,2025-09-11T01:57:51.826792,2025-09-11T01:57:51.852815,0.026023,,,,,,,,
253,FAIL,,2025-09-11T01:57:51.864826,2025-09-11T01:57:51.888847,0.024021,,,,,,,,
254,FAIL,,2025-09-11T01:57:51.900858,2025-09-11T01:57:51.925757,0.024899,,,,,,,,
255,FAIL,,2025-09-11T01:57:51.936265,2025-09-11T01:57:51.961538,0.025273,,,,,,,,
256,FAIL,,2025-09-11T01:57:51.972548,2025-09-11T01:57:51.996438,0.02389,,,,,,,,
257,FAIL,,2025-09-11T01:57:52.007447,2025-09-11T01:57:52.031348,0.023901,,,,,,,,
258,FAIL,,2025-09-11T01:57:52.042708,2025-09-11T01:57:52.066739,0.024031,,,,,,,,
259,FAIL,,2025-09-11T01:57:52.077748,2025-09-11T01:57:52.101770,0.024022,,,,,,,,
260,FAIL,,2025-09-11T01:57:52.112295,2025-09-11T01:57:52.136316,0.024021,,,,,,,,
261,FAIL,,2025-09-11T01:57:52.147325,2025-09-11T01:57:52.172425,0.0251,,,,,,,,
262,FAIL,,2025-09-11T01:57:52.183318,2025-09-11T01:57:52.208564,0.025246,,,,,,,,
263,FAIL,,2025-09-11T01:57:52.219573,2025-09-11T01:57:52.243892,0.024319,,,,,,,,
264,FAIL,,2025-09-11T01:57:52.254814,2025-09-11T01:57:52.279071,0.024257,,,,,,,,
265,FAIL,,2025-09-11T01:57:52.290081,2025-09-11T01:57:52.319107,0.029026,,,,,,,,
266,FAIL,,2025-09-11T01:57:52.332118,2025-09-11T01:57:52.356967,0.024849,,,,,,,,
267,FAIL,,2025-09-11T01:57:52.367976,2025-09-11T01:57:52.392014,0.024038,,,,,,,,
268,FAIL,,2025-09-11T01:57:52.402485,2025-09-11T01:57:52.427641,0.025156,,,,,,,,
269,FAIL,,2025-09-11T01:57:52.437782,2025-09-11T01:57:52.462822,0.02504,,,,,,,,
270,FAIL,,2025-09-11T01:57:52.473636,2025-09-11T01:57:52.497722,0.024086,,,,,,,,
271,FAIL,,2025-09-11T01:57:52.508067,2025-09-11T01:57:52.533281,0.025214,,,,,,,,
272,FAIL,,2025-09-11T01:57:52.544806,2025-09-11T01:57:52.570375,0.025569,,,,,,,,
273,FAIL,,2025-09-11T01:57:52.582386,2025-09-11T01:57:52.606407,0.024021,,,,,,,,
274,FAIL,,2025-09-11T01:57:52.618417,2025-09-11T01:57:52.655450,0.037033,,,,,,,,
275,FAIL,,2025-09-11T01:57:52.667461,2025-09-11T01:57:52.691483,0.024022,,,,,,,,
276,FAIL,,2025-09-11T01:57:52.703494,2025-09-11T01:57:52.728516,0.025022,,,,,,,,
277,FAIL,,2025-09-11T01:57:52.753539,2025-09-11T01:57:52.783566,0.030027,,,,,,,,
278,FAIL,,2025-09-11T01:57:52.795576,2025-09-11T01:57:52.821599,0.026023,,,,,,,,
279,FAIL,,2025-09-11T01:57:52.832608,2025-09-11T01:57:52.858632,0.026024,,,,,,,,
280,FAIL,,2025-09-11T01:57:52.869642,2025-09-11T01:57:52.909906,0.040264,,,,,,,,
281,FAIL,,2025-09-11T01:57:52.921037,2025-09-11T01:57:52.947825,0.026788,,,,,,,,
282,FAIL,,2025-09-11T01:57:52.959836,2025-09-11T01:57:52.984854,0.025018,,,,,,,,
283,FAIL,,2025-09-11T01:57:52.995864,2025-09-11T01:57:53.020316,0.024452,,,,,,,,
284,FAIL,,2025-09-11T01:57:53.031326,2025-09-11T01:57:53.055058,0.023732,,,,,,,,
285,FAIL,,2025-09-11T01:57:53.066442,2025-09-11T01:57:53.091424,0.024982,,,,,,,,
286,FAIL,,2025-09-11T01:57:53.103433,2025-09-11T01:57:53.126554,0.023121,,,,,,,,
287,FAIL,,2025-09-11T01:57:53.137564,2025-09-11T01:57:53.161326,0.023762,,,,,,,,
288,FAIL,,2025-09-11T01:57:53.172193,2025-09-11T01:57:53.196214,0.024021,,,,,,,,
289,FAIL,,2025-09-11T01:57:53.207224,2025-09-11T01:57:53.231840,0.024616,,,,,,,,
290,FAIL,,2025-09-11T01:57:53.242850,2025-09-11T01:57:53.266939,0.024089,,,,,,,,
291,FAIL,,2025-09-11T01:57:53.277984,2025-09-11T01:57:53.304005,0.026021,,,,,,,,
292,FAIL,,2025-09-11T01:57:53.314303,2025-09-11T01:57:53.339267,0.024964,,,,,,,,
293,FAIL,,2025-09-11T01:57:53.350609,2025-09-11T01:57:53.374247,0.023638,,,,,,,,
294,FAIL,,2025-09-11T01:57:53.385257,2025-09-11T01:57:53.409515,0.024258,,,,,,,,
295,FAIL,,2025-09-11T01:57:53.420184,2025-09-11T01:57:53.444577,0.024393,,,,,,,,
296,FAIL,,2025-09-11T01:57:53.454859,2025-09-11T01:57:53.479041,0.024182,,,,,,,,
297,FAIL,,2025-09-11T01:57:53.489766,2025-09-11T01:57:53.514121,0.024355,,,,,,,,
298,FAIL,,2025-09-11T01:57:53.525131,2025-09-11T01:57:53.548420,0.023289,,,,,,,,
299,FAIL,,2025-09-11T01:57:53.559181,2025-09-11T01:57:53.583200,0.024019,,,,,,,,
300,FAIL,,2025-09-11T01:57:53.595211,2025-09-11T01:57:53.619034,0.023823,,,,,,,,
301,FAIL,,2025-09-11T01:57:53.630865,2025-09-11T01:57:53.656659,0.025794,,,,,,,,
302,FAIL,,2025-09-11T01:57:53.668670,2025-09-11T01:57:53.692500,0.02383,,,,,,,,
303,FAIL,,2025-09-11T01:57:53.703510,2025-09-11T01:57:53.727880,0.02437,,,,,,,,
304,FAIL,,2025-09-11T01:57:53.738505,2025-09-11T01:57:53.762928,0.024423,,,,,,,,
305,FAIL,,2025-09-11T01:57:53.773938,2025-09-11T01:57:53.798071,0.024133,,,,,,,,
306,FAIL,,2025-09-11T01:57:53.809290,2025-09-11T01:57:53.832850,0.02356,,,,,,,,
307,FAIL,,2025-09-11T01:57:53.843178,2025-09-11T01:57:53.868201,0.025023,,,,,,,,
308,FAIL,,2025-09-11T01:57:53.879887,2025-09-11T01:57:53.903326,0.023439,,,,,,,,
309,FAIL,,2025-09-11T01:57:53.914336,2025-09-11T01:57:53.937506,0.02317,,,,,,,,
310,FAIL,,2025-09-11T01:57:53.948516,2025-09-11T01:57:53.972489,0.023973,,,,,,,,
311,FAIL,,2025-09-11T01:57:53.984022,2025-09-11T01:57:54.008764,0.024742,,,,,,,,
312,FAIL,,2025-09-11T01:57:54.019774,2025-09-11T01:57:54.044332,0.024558,,,,,,,,
313,FAIL,,2025-09-11T01:57:54.054610,2025-09-11T01:57:54.079632,0.025022,,,,,,,,
314,FAIL,,2025-09-11T01:57:54.089597,2025-09-11T01:57:54.113843,0.024246,,,,,,,,
315,FAIL,,2025-09-11T01:57:54.125260,2025-09-11T01:57:54.150074,0.024814,,,,,,,,
316,FAIL,,2025-09-11T01:57:54.161054,2025-09-11T01:57:54.184545,0.023491,,,,,,,,
317,FAIL,,2025-09-11T01:57:54.195517,2025-09-11T01:57:54.219367,0.02385,,,,,,,,
318,FAIL,,2025-09-11T01:57:54.230947,2025-09-11T01:57:54.253776,0.022829,,,,,,,,
319,FAIL,,2025-09-11T01:57:54.264770,2025-09-11T01:57:54.290371,0.025601,,,,,,,,
320,FAIL,,2025-09-11T01:57:54.300379,2025-09-11T01:57:54.324859,0.02448,,,,,,,,
321,FAIL,,2025-09-11T01:57:54.335284,2025-09-11T01:57:54.360986,0.025702,,,,,,,,
322,FAIL,,2025-09-11T01:57:54.371658,2025-09-11T01:57:54.396680,0.025022,,,,,,,,
323,FAIL,,2025-09-11T01:57:54.406750,2025-09-11T01:57:54.431881,0.025131,,,,,,,,
324,FAIL,,2025-09-11T01:57:54.442836,2025-09-11T01:57:54.466803,0.023967,,,,,,,,
325,FAIL,,2025-09-11T01:57:54.477813,2025-09-11T01:57:54.502208,0.024395,,,,,,,,
326,FAIL,,2025-09-11T01:57:54.513216,2025-09-11T01:57:54.537273,0.024057,,,,,,,,
