number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
91,COMPLETE,"[0.0, 0.0]",2025-08-23T05:30:49.040841,2025-08-23T05:38:49.066939,480.026098,0.376808116967999,2.0,0.0,50.0
92,COMPLETE,"[6.0, 5.799530029546856]",2025-08-23T05:38:49.077636,2025-08-23T05:46:47.925503,478.847867,0.04303372912792819,0.2,0.03669638760759676,50.0
93,COMPLETE,"[21.0, 3.6915588548903058]",2025-08-23T05:46:47.935661,2025-08-23T05:54:46.029639,478.093978,0.06844387756045832,0.2,0.11155996991011617,50.0
94,COMPLETE,"[0.0, 0.0]",2025-08-23T05:54:46.040649,2025-08-23T06:02:45.350139,479.30949,0.0,2.0,0.0,50.0
95,COMPLETE,"[11.0, 5.033612493648557]",2025-08-23T06:02:45.361051,2025-08-23T06:10:46.392073,481.031022,0.05544123767790908,0.2,0.06754289067145167,50.0
96,COMPLETE,"[30.0, 2.279425093531548]",2025-08-23T06:10:46.403046,2025-08-23T06:18:47.328375,480.925329,0.08671402472432548,0.2,0.1522062587895829,50.0
97,COMPLETE,"[18.0, 3.9642385721198403]",2025-08-23T06:18:47.339235,2025-08-23T06:26:47.260214,479.920979,0.0664825340875425,0.2,0.10104542755829747,50.0
98,COMPLETE,"[0.0, 0.0]",2025-08-23T06:26:47.271224,2025-08-23T06:34:45.526667,478.255443,0.2582984575042332,0.8018827849372727,0.0,50.0
99,COMPLETE,"[35.0, 1.7749006721393061]",2025-08-23T06:34:45.537177,2025-08-23T06:42:43.675542,478.138365,0.09909726723310788,0.2,0.1791161654197356,50.0
100,COMPLETE,"[19.0, 3.848039991295225]",2025-08-23T06:42:43.687462,2025-08-23T06:50:45.325839,481.638377,0.06829493600794415,0.2,0.10300153274200019,50.0
101,COMPLETE,"[40.0, 1.3446882081852574]",2025-08-23T06:50:45.336365,2025-08-23T06:58:44.958145,479.62178,0.11285697143312809,0.2,0.2,50.0
102,COMPLETE,"[11.0, 5.016266274651568]",2025-08-23T06:58:44.968631,2025-08-23T07:06:45.902888,480.934257,0.05519051940891313,0.2,0.06890869544795988,50.0
103,COMPLETE,"[25.0, 2.780441638016244]",2025-08-23T07:06:45.913575,2025-08-23T07:14:46.058770,480.145195,0.07721373976906808,0.2,0.14513613681759246,50.0
104,COMPLETE,"[3.0, 0.0]",2025-08-23T07:14:46.068779,2025-08-23T07:22:48.704326,482.635547,0.5,1.5847797728424042,0.2,50.0
105,COMPLETE,"[23.0, 3.53911546811227]",2025-08-23T07:22:48.714804,2025-08-23T07:30:48.884790,480.169986,0.0729813960909893,0.2,0.11176929450408715,50.0
106,COMPLETE,"[31.0, 2.2282569068480087]",2025-08-23T07:30:48.894799,2025-08-23T07:38:49.356627,480.461828,0.08811749202378802,0.2,0.16506306985404634,50.0
107,COMPLETE,"[11.0, 4.995013100827751]",2025-08-23T07:38:49.366636,2025-08-23T07:46:51.160671,481.794035,0.05533095375051192,0.2,0.06927269845514361,50.0
108,COMPLETE,"[49.0, 0.7248445626048975]",2025-08-23T07:46:51.171650,2025-08-23T07:54:51.037471,479.865821,0.1288344473714422,0.2,0.18596016058894807,50.0
109,COMPLETE,"[35.0, 1.7716033290439883]",2025-08-23T07:54:51.048482,2025-08-23T08:02:51.066958,480.018476,0.09931376781837868,0.2,0.18002929724827932,50.0
110,COMPLETE,"[6.0, 5.80496164139885]",2025-08-23T08:02:51.077448,2025-08-23T08:10:52.904801,481.827353,0.043166999831807225,0.21976778772998712,0.035456365987183276,50.0
111,COMPLETE,"[11.0, 4.998315332778494]",2025-08-23T08:10:52.915282,2025-08-23T08:18:54.244081,481.328799,0.05557123765741175,0.2,0.06914306603254793,50.0
112,COMPLETE,"[40.0, 1.334700682628596]",2025-08-23T08:18:54.254756,2025-08-23T08:26:56.902691,482.647935,0.11317832236260601,0.2,0.2,50.0
113,COMPLETE,"[41.0, 1.327088000501916]",2025-08-23T08:26:56.913267,2025-08-23T08:34:59.154192,482.240925,0.11342330067003199,0.2,0.2,50.0
114,COMPLETE,"[25.0, 2.7166694469575527]",2025-08-23T08:34:59.165415,2025-08-23T08:43:00.492095,481.32668,0.08011752041201772,0.2,0.11997476222165462,50.0
115,COMPLETE,"[6.0, 5.852629771367173]",2025-08-23T08:43:00.502055,2025-08-23T08:51:03.074004,482.571949,0.04336038200894014,0.2,0.0360259106186424,50.0
116,COMPLETE,"[14.0, 4.659865815665564]",2025-08-23T08:51:03.084588,2025-08-23T08:59:05.424055,482.339467,0.06068913836692898,0.2,0.07770341384845172,50.0
117,COMPLETE,"[46.0, 0.5359879314471394]",2025-08-23T08:59:05.434742,2025-08-23T09:07:08.965816,483.531074,0.13968027255368176,0.2,0.144397347087963,50.0
118,COMPLETE,"[25.0, 2.799950985297641]",2025-08-23T09:07:08.975825,2025-08-23T09:15:10.627173,481.651348,0.07696978245340586,0.2,0.14261803540936688,50.0
119,COMPLETE,"[20.0, 3.770173270712847]",2025-08-23T09:15:10.638190,2025-08-23T09:23:12.759218,482.121028,0.06941302064958715,0.2,0.10481974603999454,50.0
120,COMPLETE,"[28.0, 2.621531323685618]",2025-08-23T09:23:12.769193,2025-08-23T09:31:15.519081,482.749888,0.08180230501650361,0.2,0.15133430365309097,50.0
121,COMPLETE,"[35.0, 1.7699202664484006]",2025-08-23T09:31:15.529619,2025-08-23T09:39:16.131938,480.602319,0.09925337578712698,0.2,0.1788378453643631,50.0
122,COMPLETE,"[11.0, 4.99935343404193]",2025-08-23T09:39:16.142882,2025-08-23T09:47:16.053328,479.910446,0.05565717889901367,0.2,0.06926158913417539,50.0
123,COMPLETE,"[11.0, 4.992657913102846]",2025-08-23T09:47:16.063337,2025-08-23T09:55:15.885157,479.82182,0.05574044618353241,0.2,0.06944345998972619,50.0
