number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
151,COMPLETE,"[124.0, 4.654458749021947]",2025-10-16T18:14:37.461615,2025-10-16T18:22:36.416622,478.955007,0.05,0.05420448323764983,0.003,38.83687961498673
152,COMPLETE,"[94.0, 5.811040254453093]",2025-10-16T18:22:36.426631,2025-10-16T18:30:35.227755,478.801124,0.05,0.10693249499289897,0.003,50.0
153,COMPLETE,"[120.0, 3.509780267648994]",2025-10-16T18:30:35.239767,2025-10-16T18:38:32.518141,477.278374,0.05,0.16037864730160395,0.003,20.0
154,COMPLETE,"[98.0, 5.663326908540002]",2025-10-16T18:38:32.528151,2025-10-16T18:46:34.540191,482.01204,0.05,0.09638282793952015,0.003,48.532085895278485
155,COMPLETE,"[90.0, 5.812797007316609]",2025-10-16T18:46:34.552201,2025-10-16T18:54:42.023699,487.471498,0.05,0.10808982677746655,0.003,50.0
156,COMPLETE,"[106.0, 5.496832034870904]",2025-10-16T18:54:42.033708,2025-10-16T19:02:49.086887,487.053179,0.05,0.059989731183188996,0.003,50.0
157,COMPLETE,"[92.0, 5.810000053051227]",2025-10-16T19:02:49.097897,2025-10-16T19:10:57.988700,488.890803,0.05,0.1078105988650341,0.003,50.0
158,COMPLETE,"[117.0, 5.459240067475276]",2025-10-16T19:10:57.998708,2025-10-16T19:19:05.717961,487.719253,0.05,0.047723211687340256,0.003,50.0
159,COMPLETE,"[94.0, 5.8081043690864345]",2025-10-16T19:19:05.730538,2025-10-16T19:27:12.738742,487.008204,0.05,0.10717244700268483,0.003,50.0
160,COMPLETE,"[117.0, 5.4401886388681255]",2025-10-16T19:27:12.748751,2025-10-16T19:35:20.773388,488.024637,0.05,0.046710004668599536,0.003,50.0
161,COMPLETE,"[50.0, 5.684041679999454]",2025-10-16T19:35:20.785389,2025-10-16T19:43:28.688838,487.903449,0.05,0.2149549019909842,0.003,50.0
162,COMPLETE,"[117.0, 5.439706423371909]",2025-10-16T19:43:28.700849,2025-10-16T19:51:38.424626,489.723777,0.05,0.046561420064246684,0.003,50.0
163,COMPLETE,"[117.0, 5.43093627304631]",2025-10-16T19:51:38.435636,2025-10-16T19:59:47.286053,488.850417,0.05,0.04645715160029688,0.003,50.0
164,COMPLETE,"[103.0, 5.555573158300848]",2025-10-16T19:59:47.297063,2025-10-16T20:07:54.953162,487.656099,0.05,0.0975952082643699,0.003,44.35284194217316
165,COMPLETE,"[121.0, 5.226413375392505]",2025-10-16T20:07:54.965173,2025-10-16T20:16:02.615339,487.650166,0.05,0.04212746071520487,0.003,50.0
166,COMPLETE,"[117.0, 5.425526227107382]",2025-10-16T20:16:02.627349,2025-10-16T20:24:10.234572,487.607223,0.05,0.04643117996465751,0.003,50.0
167,COMPLETE,"[75.0, 5.405929763353003]",2025-10-16T20:24:10.246582,2025-10-16T20:32:17.854757,487.608175,0.05,0.21075547479596143,0.003,44.12045671965024
168,COMPLETE,"[39.0, 5.2614325676165015]",2025-10-16T20:32:17.865767,2025-10-16T20:40:26.690681,488.824914,0.05,0.3574469494932043,0.003,50.0
169,COMPLETE,"[118.0, 5.421561996454139]",2025-10-16T20:40:26.701690,2025-10-16T20:48:34.262747,487.561057,0.05,0.046384003327954,0.003,50.0
170,COMPLETE,"[125.0, 4.617251685444007]",2025-10-16T20:48:34.273756,2025-10-16T20:56:41.849873,487.576117,0.05,0.05951294982142976,0.003,37.26769019923439
171,COMPLETE,"[123.0, 3.397183957412145]",2025-10-16T20:56:41.860883,2025-10-16T21:04:50.637789,488.776906,0.05,0.10890911485923843,0.003,20.0
172,COMPLETE,"[122.0, 5.001828369960493]",2025-10-16T21:04:50.647798,2025-10-16T21:12:57.980872,487.333074,0.05,0.03529074295827235,0.003,50.0
173,COMPLETE,"[121.0, 5.230229008656471]",2025-10-16T21:12:57.990881,2025-10-16T21:21:04.904526,486.913645,0.05,0.04209370200235751,0.003,50.0
174,COMPLETE,"[93.0, 5.807811100217905]",2025-10-16T21:21:04.916537,2025-10-16T21:29:13.625106,488.708569,0.05,0.1071452206023563,0.003,50.0
175,COMPLETE,"[122.0, 5.223810426420263]",2025-10-16T21:29:13.635114,2025-10-16T21:37:20.852147,487.217033,0.05,0.042141790411724334,0.003,50.0
176,COMPLETE,"[112.0, 5.532915576459816]",2025-10-16T21:37:20.864156,2025-10-16T21:45:29.019213,488.155057,0.05,0.05600906008774764,0.003,50.0
177,COMPLETE,"[121.0, 5.2231827717806585]",2025-10-16T21:45:29.029221,2025-10-16T21:53:36.338393,487.309172,0.05,0.04224155261556723,0.003,50.0
178,COMPLETE,"[100.0, 5.657736195882963]",2025-10-16T21:53:36.349402,2025-10-16T22:01:45.555322,489.20592,0.05,0.0943166895342606,0.003,48.80942014692427
179,COMPLETE,"[99.0, 5.658789190776286]",2025-10-16T22:01:45.567332,2025-10-16T22:09:53.820241,488.252909,0.05,0.09409451338119237,0.003,48.87111429439791
180,COMPLETE,"[111.0, 5.530320365818786]",2025-10-16T22:09:53.830250,2025-10-16T22:18:01.262613,487.432363,0.05,0.05635896473863336,0.003,50.0
181,COMPLETE,"[125.0, 4.617179168982082]",2025-10-16T22:18:01.273621,2025-10-16T22:26:08.560788,487.287167,0.05,0.059515972382527337,0.003,37.267583555039494
182,COMPLETE,"[122.0, 5.227608905386951]",2025-10-16T22:26:08.571798,2025-10-16T22:34:16.194818,487.62302,0.05,0.042296482209895486,0.003,50.0
183,COMPLETE,"[121.0, 5.226787173484901]",2025-10-16T22:34:16.204827,2025-10-16T22:42:22.976684,486.771857,0.05,0.042374777064161435,0.003,50.0
184,COMPLETE,"[121.0, 5.226913698757049]",2025-10-16T22:42:22.986693,2025-10-16T22:50:30.461900,487.475207,0.05,0.04241672983804265,0.003,50.0
185,COMPLETE,"[125.0, 4.612852033089597]",2025-10-16T22:50:30.472909,2025-10-16T22:58:38.506627,488.033718,0.05,0.05983696208735653,0.003,37.192494260976375
186,COMPLETE,"[113.0, 3.525343292613413]",2025-10-16T22:58:38.516635,2025-10-16T23:06:46.088750,487.572115,0.05,0.232781061617701,0.003,20.0
187,COMPLETE,"[122.0, 5.001535796363742]",2025-10-16T23:06:46.098758,2025-10-16T23:14:54.112747,488.013989,0.05,0.03526351096850258,0.003,50.0
188,COMPLETE,"[122.0, 5.227480645232835]",2025-10-16T23:14:54.123757,2025-10-16T23:23:01.722366,487.598609,0.05,0.04243020011696614,0.003,50.0
189,COMPLETE,"[90.0, 5.810051378486577]",2025-10-16T23:23:01.731373,2025-10-16T23:31:09.154040,487.422667,0.05,0.109504375791102,0.003,50.0
190,COMPLETE,"[100.0, 5.660921079364105]",2025-10-16T23:31:09.165050,2025-10-16T23:39:16.535227,487.370177,0.05,0.09430726027356283,0.003,48.85044102968454
191,COMPLETE,"[110.0, 5.538304706750903]",2025-10-16T23:39:16.547238,2025-10-16T23:47:25.169244,488.622006,0.05,0.0568896054652875,0.003,50.0
192,COMPLETE,"[125.0, 4.6189020887183325]",2025-10-16T23:47:25.180254,2025-10-16T23:55:33.158863,487.978609,0.05,0.05996115179487762,0.003,37.165348924500364
193,COMPLETE,"[123.0, 5.233594990146313]",2025-10-16T23:55:33.168873,2025-10-17T00:03:40.288967,487.120094,0.05,0.042511329200650226,0.003,50.0
194,COMPLETE,"[121.0, 5.237213421935536]",2025-10-17T00:03:40.298976,2025-10-17T00:11:48.630395,488.331419,0.05,0.042643618990723414,0.003,50.0
195,COMPLETE,"[124.0, 4.856028036666491]",2025-10-17T00:11:48.641405,2025-10-17T00:19:55.348391,486.706986,0.05,0.038319153144306645,0.003,48.23977264281183
196,COMPLETE,"[124.0, 4.879819268769726]",2025-10-17T00:19:55.361402,2025-10-17T00:28:05.032032,489.67063,0.05,0.037643012671017634,0.003,48.87396101291979
197,COMPLETE,"[93.0, 5.81793657128633]",2025-10-17T00:28:05.043043,2025-10-17T00:36:12.519827,487.476784,0.05,0.10663527744946287,0.003,50.0
198,COMPLETE,"[121.0, 5.350198700191974]",2025-10-17T00:36:12.530836,2025-10-17T00:44:19.112999,486.582163,0.05,0.04277591540688677,0.003,50.0
199,COMPLETE,"[122.0, 5.031015375199157]",2025-10-17T00:44:19.124009,2025-10-17T00:52:26.210577,487.086568,0.05,0.035636971539156626,0.003,50.0
200,COMPLETE,"[107.0, 5.531703620061139]",2025-10-17T00:52:26.222588,2025-10-17T01:00:33.750202,487.527614,0.05,0.05856396393477448,0.003,50.0
201,COMPLETE,"[124.0, 4.8967480165008626]",2025-10-17T01:00:33.763214,2025-10-17T01:08:41.503071,487.739857,0.05,0.038033066027079725,0.003,48.875398027046145
202,COMPLETE,"[126.0, 4.681406766674481]",2025-10-17T01:08:41.515081,2025-10-17T01:16:49.920175,488.405094,0.05,0.050304450155587,0.003,40.0487645182632
203,COMPLETE,"[57.0, 4.452715128920689]",2025-10-17T01:16:49.932185,2025-10-17T01:24:57.210310,487.278125,0.05,0.5278377341079279,0.003,39.1159521434292
204,COMPLETE,"[128.0, 4.525708192415709]",2025-10-17T01:24:57.222321,2025-10-17T01:33:04.883260,487.660939,0.05,0.04871869577927197,0.003,38.52428199713372
205,COMPLETE,"[128.0, 4.483190208009648]",2025-10-17T01:33:04.895271,2025-10-17T01:41:13.276215,488.380944,0.05,0.0483821407171021,0.003,37.44716475645039
206,COMPLETE,"[127.0, 4.473805651835937]",2025-10-17T01:41:13.286216,2025-10-17T01:49:22.959204,489.672988,0.05,0.04829261636998114,0.003,37.07158258637881
207,COMPLETE,"[129.0, 4.461362846415499]",2025-10-17T01:49:22.969213,2025-10-17T01:57:31.915552,488.946339,0.05,0.04849755456593107,0.003,36.63285429629468
208,COMPLETE,"[85.0, 5.8135810218200765]",2025-10-17T01:57:31.926561,2025-10-17T02:05:39.392649,487.466088,0.05,0.11602059989068317,0.003,50.0
209,COMPLETE,"[126.0, 4.642940764803052]",2025-10-17T02:05:39.404660,2025-10-17T02:13:46.825618,487.420958,0.05,0.04970192457084353,0.003,38.96572123819962
210,COMPLETE,"[126.0, 4.6281406393309075]",2025-10-17T02:13:46.837628,2025-10-17T02:21:54.237384,487.399756,0.05,0.0494598385434241,0.003,38.93583983880694
211,COMPLETE,"[126.0, 4.631879577058858]",2025-10-17T02:21:54.249394,2025-10-17T02:30:02.798392,488.548998,0.05,0.04935845200357929,0.003,38.89791388633701
212,COMPLETE,"[126.0, 4.624880756955934]",2025-10-17T02:30:02.809401,2025-10-17T02:38:10.234554,487.425153,0.05,0.04929390862701444,0.003,38.85075822946047
213,COMPLETE,"[124.0, 4.627378579291867]",2025-10-17T02:38:10.244563,2025-10-17T02:46:19.359773,489.11521,0.05,0.04925160624376492,0.003,38.81266075550816
214,COMPLETE,"[127.0, 4.620457139758185]",2025-10-17T02:46:19.370782,2025-10-17T02:54:28.227221,488.856439,0.05,0.04968502139369052,0.003,38.58343749492931
215,COMPLETE,"[81.0, 5.773539911790243]",2025-10-17T02:54:28.238231,2025-10-17T03:02:37.006510,488.768279,0.05,0.11951711787714953,0.003,50.0
216,COMPLETE,"[98.0, 5.663892749493366]",2025-10-17T03:02:37.017519,2025-10-17T03:10:49.845203,492.827684,0.05,0.09446299919362873,0.003,48.882746877830115
217,COMPLETE,"[100.0, 5.6662255741711]",2025-10-17T03:10:49.855211,2025-10-17T03:18:58.003065,488.147854,0.05,0.09418043540275542,0.003,48.909952083154245
218,COMPLETE,"[122.0, 5.036959013603485]",2025-10-17T03:18:58.014074,2025-10-17T03:27:05.893099,487.879025,0.05,0.03571634856757433,0.003,50.0
219,COMPLETE,"[92.0, 5.809921921479301]",2025-10-17T03:27:05.904109,2025-10-17T03:35:14.358269,488.45416,0.05,0.10859428180506922,0.003,50.0
220,COMPLETE,"[91.0, 5.8082666395454705]",2025-10-17T03:35:14.369278,2025-10-17T03:43:20.827896,486.458618,0.05,0.10860366603866486,0.003,50.0
221,COMPLETE,"[108.0, 5.52504341987185]",2025-10-17T03:43:20.838905,2025-10-17T03:51:26.978614,486.139709,0.05,0.05846887919269611,0.003,50.0
222,COMPLETE,"[123.0, 4.901931871959357]",2025-10-17T03:51:26.990625,2025-10-17T03:59:33.822776,486.832151,0.05,0.038229097666007524,0.003,48.94013679967016
223,COMPLETE,"[99.0, 5.662398195797099]",2025-10-17T03:59:33.833785,2025-10-17T04:07:41.063286,487.229501,0.05,0.09388015229559964,0.003,48.97820959478901
224,COMPLETE,"[127.0, 4.425997731162475]",2025-10-17T04:07:41.074296,2025-10-17T04:15:48.624389,487.550093,0.05,0.04690907667997272,0.003,36.13330891036651
225,COMPLETE,"[107.0, 5.558711908603639]",2025-10-17T04:15:48.636399,2025-10-17T04:23:56.173350,487.536951,0.05,0.0949214159924363,0.003,44.789946576759476
226,COMPLETE,"[114.0, 5.505561369969504]",2025-10-17T04:23:56.185360,2025-10-17T04:32:04.253200,488.06784,0.05,0.04972130150643253,0.003,50.0
227,COMPLETE,"[97.0, 5.670518357523801]",2025-10-17T04:32:04.264209,2025-10-17T04:40:12.474394,488.210185,0.05,0.09266416489264502,0.003,49.129158103064775
228,COMPLETE,"[106.0, 5.5710214954571295]",2025-10-17T04:40:12.485403,2025-10-17T04:48:19.602327,487.116924,0.05,0.0954643461968952,0.003,44.876460718525855
229,COMPLETE,"[45.0, 5.386069843483471]",2025-10-17T04:48:19.614338,2025-10-17T04:56:26.698650,487.084312,0.05,0.28612161366747235,0.003,50.0
230,COMPLETE,"[79.0, 5.5881542737350784]",2025-10-17T04:56:26.708658,2025-10-17T05:04:34.292382,487.583724,0.05,0.15085030197770713,0.003,46.025429397375255
231,COMPLETE,"[111.0, 5.537061914502749]",2025-10-17T05:04:34.303392,2025-10-17T05:12:40.506026,486.202634,0.05,0.052696607499652964,0.003,50.0
232,COMPLETE,"[113.0, 5.510632333368493]",2025-10-17T05:12:40.518037,2025-10-17T05:20:47.175666,486.657629,0.05,0.049447479225851035,0.003,50.0
233,COMPLETE,"[112.0, 5.531605303695036]",2025-10-17T05:20:47.187676,2025-10-17T05:28:53.768554,486.580878,0.05,0.05227229006381086,0.003,50.0
234,COMPLETE,"[112.0, 5.53452312589945]",2025-10-17T05:28:53.781565,2025-10-17T05:37:00.976203,487.194638,0.05,0.052190681338450534,0.003,50.0
235,COMPLETE,"[85.0, 4.898267507136365]",2025-10-17T05:37:00.988213,2025-10-17T05:45:07.932227,486.944014,0.05,0.2627365290929324,0.003,37.02347016818723
236,COMPLETE,"[128.0, 4.393533958358998]",2025-10-17T05:45:07.943237,2025-10-17T05:53:16.128319,488.185082,0.05,0.04657009334875847,0.003,35.75859212963417
237,COMPLETE,"[95.0, 5.809749511123584]",2025-10-17T05:53:16.138328,2025-10-17T06:01:22.719879,486.581551,0.05,0.10465919287230817,0.003,50.0
238,COMPLETE,"[54.0, 4.779076057845768]",2025-10-17T06:01:22.729887,2025-10-17T06:09:30.083136,487.353249,0.05,0.4700072537382749,0.003,41.51775960539113
239,COMPLETE,"[95.0, 5.798457468320066]",2025-10-17T06:09:30.094146,2025-10-17T06:17:37.264074,487.169928,0.05,0.10500659820014648,0.003,50.0
240,COMPLETE,"[98.0, 5.640961838265062]",2025-10-17T06:17:37.276084,2025-10-17T06:25:43.787590,486.511506,0.05,0.10330393001528394,0.003,46.610715570704336
241,COMPLETE,"[63.0, 4.909472905079566]",2025-10-17T06:25:43.798600,2025-10-17T06:33:52.297673,488.499073,0.05,0.3842309584308057,0.003,41.3021338585187
242,COMPLETE,"[122.0, 5.0249301493831835]",2025-10-17T06:33:52.308682,2025-10-17T06:42:02.003094,489.694412,0.05,0.03555737825817478,0.003,50.0
243,COMPLETE,"[112.0, 5.5348752758553825]",2025-10-17T06:42:02.014104,2025-10-17T06:50:08.436874,486.42277,0.05,0.05211373716644266,0.003,50.0
244,COMPLETE,"[113.0, 5.534799593447775]",2025-10-17T06:50:08.446883,2025-10-17T06:58:14.703426,486.256543,0.05,0.052017342508456875,0.003,50.0
245,COMPLETE,"[45.0, 5.621673304775561]",2025-10-17T06:58:14.714436,2025-10-17T07:06:22.394730,487.680294,0.05,0.2313919906576744,0.003,50.0
246,COMPLETE,"[111.0, 5.544733649070128]",2025-10-17T07:06:22.406741,2025-10-17T07:14:29.869686,487.462945,0.05,0.05459022939653144,0.003,50.0
247,COMPLETE,"[98.0, 5.7163474608451565]",2025-10-17T07:14:29.881696,2025-10-17T07:22:38.715001,488.833305,0.05,0.08879875784756695,0.003,50.0
248,COMPLETE,"[114.0, 5.503041659491145]",2025-10-17T07:22:38.725010,2025-10-17T07:30:45.791827,487.066817,0.05,0.04907127032144765,0.003,50.0
249,COMPLETE,"[113.0, 5.536661989962618]",2025-10-17T07:30:45.801836,2025-10-17T07:38:52.683008,486.881172,0.05,0.05123844907354268,0.003,50.0
250,COMPLETE,"[112.0, 5.539257616706806]",2025-10-17T07:38:52.693017,2025-10-17T07:47:00.667022,487.974005,0.05,0.05116102249125801,0.003,50.0
251,COMPLETE,"[113.0, 5.539002463958449]",2025-10-17T07:47:00.678031,2025-10-17T07:55:07.509065,486.831034,0.05,0.05107160251088389,0.003,50.0
252,COMPLETE,"[122.0, 5.021645438088566]",2025-10-17T07:55:07.521075,2025-10-17T08:03:14.540878,487.019803,0.05,0.035432378081642846,0.003,50.0
253,COMPLETE,"[88.0, 5.811288623948176]",2025-10-17T08:03:14.553889,2025-10-17T08:11:22.777060,488.223171,0.05,0.1103310671553761,0.003,50.0
254,COMPLETE,"[111.0, 5.553888293522028]",2025-10-17T08:11:22.787069,2025-10-17T08:19:30.241632,487.454563,0.05,0.054144140065611995,0.003,50.0
255,COMPLETE,"[93.0, 5.8281806688614255]",2025-10-17T08:19:30.253642,2025-10-17T08:27:37.566546,487.312904,0.05,0.10378058478795997,0.003,50.0
256,COMPLETE,"[122.0, 5.003561176437449]",2025-10-17T08:27:37.578557,2025-10-17T08:35:45.404756,487.826199,0.05,0.03530276907085849,0.003,50.0
257,COMPLETE,"[113.0, 5.505374835821359]",2025-10-17T08:35:45.414764,2025-10-17T08:43:52.688468,487.273704,0.05,0.048828999917119836,0.003,50.0
258,COMPLETE,"[126.0, 4.37990670372224]",2025-10-17T08:43:52.700478,2025-10-17T08:52:01.946029,489.245551,0.05,0.04684427784268222,0.003,35.50177598969423
259,COMPLETE,"[112.0, 5.540748356920679]",2025-10-17T08:52:01.957038,2025-10-17T09:00:09.458556,487.501518,0.05,0.05320456844169458,0.003,50.0
260,COMPLETE,"[126.0, 4.778661964622168]",2025-10-17T09:00:09.468565,2025-10-17T09:08:16.403082,486.934517,0.05,0.04596064643979024,0.003,42.674122809451845
261,COMPLETE,"[124.0, 4.818714115063484]",2025-10-17T09:08:16.414091,2025-10-17T09:16:23.989562,487.575471,0.05,0.04554937050114249,0.003,43.50583611836278
262,COMPLETE,"[124.0, 4.815536470263638]",2025-10-17T09:16:24.000571,2025-10-17T09:24:31.219994,487.219423,0.05,0.04560947058054939,0.003,43.42091960180061
263,COMPLETE,"[114.0, 5.501431210625249]",2025-10-17T09:24:31.231004,2025-10-17T09:32:38.609921,487.378917,0.05,0.04875610819024127,0.003,50.0
264,COMPLETE,"[124.0, 4.808368820127889]",2025-10-17T09:32:38.619929,2025-10-17T09:40:47.305115,488.685186,0.05,0.045642211854039785,0.003,43.33980800061514
265,COMPLETE,"[115.0, 5.503054962861332]",2025-10-17T09:40:47.316124,2025-10-17T09:48:54.917831,487.601707,0.05,0.0486988594168226,0.003,50.0
266,COMPLETE,"[124.0, 4.811380744821106]",2025-10-17T09:48:54.929841,2025-10-17T09:57:02.380718,487.450877,0.05,0.04564031546123722,0.003,43.30948086714025
267,COMPLETE,"[125.0, 4.808866748310556]",2025-10-17T09:57:02.393730,2025-10-17T10:05:10.072155,487.678425,0.05,0.04568485884083134,0.003,43.25422456732799
268,COMPLETE,"[123.0, 4.9096745005625415]",2025-10-17T10:05:10.082164,2025-10-17T10:13:18.038657,487.956493,0.05,0.037877863000777626,0.003,49.11843944723361
269,COMPLETE,"[125.0, 4.589158278088373]",2025-10-17T10:13:18.049667,2025-10-17T10:21:26.456381,488.406714,0.05,0.04507042535155212,0.003,40.476440995494315
270,COMPLETE,"[114.0, 5.526268845078212]",2025-10-17T10:21:26.467390,2025-10-17T10:29:36.068676,489.601286,0.05,0.05078460982857569,0.003,50.0
271,COMPLETE,"[111.0, 5.53888309787803]",2025-10-17T10:29:36.078684,2025-10-17T10:37:45.663999,489.585315,0.05,0.053085397757589574,0.003,50.0
272,COMPLETE,"[111.0, 5.538254535021741]",2025-10-17T10:37:45.676009,2025-10-17T10:45:54.562686,488.886677,0.05,0.05309914207860002,0.003,50.0
273,COMPLETE,"[124.0, 4.9075723498477934]",2025-10-17T10:45:54.575697,2025-10-17T10:54:03.490281,488.914584,0.05,0.03793747879782683,0.003,49.1191337102308
274,COMPLETE,"[114.0, 5.493917111331433]",2025-10-17T10:54:03.502291,2025-10-17T11:02:12.063998,488.561707,0.05,0.04863423502769193,0.003,50.0
275,COMPLETE,"[110.0, 5.531847801485479]",2025-10-17T11:02:12.074007,2025-10-17T11:10:21.287791,489.213784,0.05,0.05304093878916112,0.003,50.0
276,COMPLETE,"[100.0, 5.677442647251191]",2025-10-17T11:10:21.297800,2025-10-17T11:18:29.981753,488.683953,0.05,0.08374871595552581,0.003,50.0
277,COMPLETE,"[96.0, 4.806373890073001]",2025-10-17T11:18:29.993764,2025-10-17T11:26:38.593830,488.600066,0.05,0.1847275270580122,0.003,34.949005178814815
278,COMPLETE,"[123.0, 4.919278219452112]",2025-10-17T11:26:38.604839,2025-10-17T11:34:48.476674,489.871835,0.05,0.03785236678337067,0.003,49.22999432894058
279,COMPLETE,"[115.0, 5.487599147992461]",2025-10-17T11:34:48.487683,2025-10-17T11:42:56.868014,488.380331,0.05,0.048573155058114506,0.003,50.0
280,COMPLETE,"[98.0, 5.716506762256489]",2025-10-17T11:42:56.880024,2025-10-17T11:51:05.402005,488.521981,0.05,0.08880345917605639,0.003,50.0
281,COMPLETE,"[97.0, 5.725011149756352]",2025-10-17T11:51:05.413014,2025-10-17T11:59:15.349206,489.936192,0.05,0.08889132132720587,0.003,50.0
282,COMPLETE,"[123.0, 4.919396805613946]",2025-10-17T11:59:15.361216,2025-10-17T12:07:23.551051,488.189835,0.05,0.0378916145620903,0.003,49.23092817341207
283,COMPLETE,"[115.0, 5.4870156973628115]",2025-10-17T12:07:23.562060,2025-10-17T12:15:33.045159,489.483099,0.05,0.048548683167764284,0.003,50.0
284,COMPLETE,"[115.0, 5.48896921539913]",2025-10-17T12:15:33.057169,2025-10-17T12:23:41.752708,488.695539,0.05,0.048527576775903504,0.003,50.0
285,COMPLETE,"[129.0, 3.9501318787318542]",2025-10-17T12:23:41.764719,2025-10-17T12:31:50.164535,488.399816,0.05,0.06829374301329481,0.003,26.774157081096426
286,COMPLETE,"[80.0, 5.169042365827684]",2025-10-17T12:31:50.175545,2025-10-17T12:39:59.095728,488.920183,0.05,0.23424982684629445,0.003,40.452718694375974
287,COMPLETE,"[112.0, 5.526492041393231]",2025-10-17T12:39:59.105736,2025-10-17T12:48:08.706223,489.600487,0.05,0.05297405001001406,0.003,50.0
288,FAIL,,2025-10-17T12:48:08.717232,2025-10-17T12:50:49.339087,160.621855,0.05,0.037444069771083284,0.003,49.35957284779941
