trial_number,gamma,theta,m0,beta_prime,narma10_nrmse,ti46_accuracy,kr_threshold,gr_threshold
89,0.0352845130704855,0.2242249325246398,0.004964857649087,50.0,0.8240861626765204,0.9106918238993711,5,1
125,0.0837321590511601,0.2868042994315107,0.008,22.704781153923648,0.6517058222361704,0.9018867924528302,5,2
130,0.0416005257328783,0.1153849943747714,0.001,47.87761574954399,0.6507627450124975,0.9069182389937107,10,2
144,0.0912441801506069,0.0999585086011732,0.008,22.8019388091414,0.6493717641464436,0.7761006289308177,6,2
155,0.0409422471114486,0.1345784255646886,0.008,43.81574246502116,1.0063849487842402,0.9220125786163522,5,1
205,0.0374606893204802,0.2417522485430721,0.008,41.85288952173638,1.0684221859709842,0.9484276729559749,5,1
